Epoch, train Loss, test loss
1, 0.9161, 0.9734
20, 0.1950, 0.0492
40, 0.0622, 0.0328
60, 0.0544, 0.0321
80, 0.0504, 0.0322
100, 0.0516, 0.0316
120, 0.0528, 0.0332
140, 0.0459, 0.0303
160, 0.0558, 0.0327
180, 0.0519, 0.0307
200, 0.0563, 0.0329
220, 0.0525, 0.0350
240, 0.0510, 0.0314
260, 0.0485, 0.0312
280, 0.0553, 0.0359
300, 0.0526, 0.0321
320, 0.0515, 0.0322
340, 0.0531, 0.0301
360, 0.0476, 0.0313
380, 0.0482, 0.0344
400, 0.0482, 0.0339
420, 0.0483, 0.0361
440, 0.0454, 0.0309
460, 0.0425, 0.0349
480, 0.0448, 0.0375
500, 0.0417, 0.0340
520, 0.0440, 0.0369
