Epoch, train Loss, test loss
1, 0.9879, 0.8385
20, 0.2503, 0.0807
40, 0.0495, 0.0482
60, 0.0228, 0.0318
80, 0.0166, 0.0271
100, 0.0124, 0.0257
120, 0.0115, 0.0242
140, 0.0095, 0.0200
160, 0.0100, 0.0213
180, 0.0086, 0.0221
200, 0.0095, 0.0221
220, 0.0087, 0.0187
240, 0.0088, 0.0195
260, 0.0080, 0.0206
280, 0.0075, 0.0176
300, 0.0095, 0.0200
320, 0.0081, 0.0177
340, 0.0085, 0.0172
360, 0.0089, 0.0179
380, 0.0072, 0.0178
400, 0.0074, 0.0187
420, 0.0079, 0.0177
440, 0.0075, 0.0157
460, 0.0070, 0.0165
480, 0.0072, 0.0157
500, 0.0063, 0.0170
520, 0.0081, 0.0165
540, 0.0071, 0.0167
560, 0.0067, 0.0154
580, 0.0070, 0.0170
600, 0.0069, 0.0154
620, 0.0066, 0.0154
640, 0.0065, 0.0144
660, 0.0071, 0.0143
680, 0.0078, 0.0154
700, 0.0073, 0.0149
720, 0.0072, 0.0145
740, 0.0074, 0.0159
760, 0.0078, 0.0148
780, 0.0065, 0.0142
800, 0.0065, 0.0139
820, 0.0057, 0.0139
840, 0.0063, 0.0140
860, 0.0060, 0.0131
880, 0.0063, 0.0125
900, 0.0073, 0.0140
920, 0.0064, 0.0135
940, 0.0074, 0.0146
960, 0.0074, 0.0144
980, 0.0065, 0.0135
1000, 0.0077, 0.0134
1020, 0.0076, 0.0156
1040, 0.0070, 0.0134
1060, 0.0064, 0.0122
1080, 0.0061, 0.0133
1100, 0.0064, 0.0126
1120, 0.0062, 0.0127
1140, 0.0067, 0.0129
1160, 0.0065, 0.0127
1180, 0.0062, 0.0148
1200, 0.0070, 0.0128
1220, 0.0072, 0.0119
1240, 0.0065, 0.0120
1260, 0.0069, 0.0121
1280, 0.0057, 0.0115
1300, 0.0057, 0.0118
1320, 0.0062, 0.0112
1340, 0.0069, 0.0147
1360, 0.0068, 0.0127
1380, 0.0071, 0.0119
1400, 0.0066, 0.0122
1420, 0.0069, 0.0111
1440, 0.0064, 0.0114
1460, 0.0057, 0.0105
1480, 0.0062, 0.0113
1500, 0.0065, 0.0121
1520, 0.0057, 0.0109
1540, 0.0066, 0.0111
1560, 0.0081, 0.0108
1580, 0.0055, 0.0103
1600, 0.0067, 0.0113
1620, 0.0062, 0.0108
1640, 0.0060, 0.0105
1660, 0.0062, 0.0107
1680, 0.0063, 0.0104
1700, 0.0061, 0.0109
1720, 0.0060, 0.0112
1740, 0.0082, 0.0124
1760, 0.0065, 0.0103
1780, 0.0064, 0.0100
1800, 0.0064, 0.0101
1820, 0.0054, 0.0100
1840, 0.0052, 0.0105
1860, 0.0068, 0.0103
1880, 0.0055, 0.0106
1900, 0.0061, 0.0109
1920, 0.0059, 0.0104
1940, 0.0062, 0.0102
1960, 0.0062, 0.0100
1980, 0.0057, 0.0103
2000, 0.0070, 0.0105
