Epoch, train Loss, test loss
1, 0.8430, 0.8397
20, 0.2597, 0.0761
40, 0.0496, 0.0441
60, 0.0268, 0.0282
80, 0.0190, 0.0231
100, 0.0130, 0.0208
120, 0.0111, 0.0187
140, 0.0117, 0.0190
160, 0.0097, 0.0159
180, 0.0084, 0.0161
200, 0.0100, 0.0142
220, 0.0093, 0.0178
240, 0.0108, 0.0144
260, 0.0079, 0.0140
280, 0.0085, 0.0128
300, 0.0074, 0.0129
320, 0.0091, 0.0116
340, 0.0107, 0.0132
360, 0.0084, 0.0129
380, 0.0113, 0.0199
400, 0.0109, 0.0131
420, 0.0097, 0.0121
440, 0.0067, 0.0132
460, 0.0076, 0.0129
480, 0.0091, 0.0131
500, 0.0077, 0.0128
520, 0.0078, 0.0127
540, 0.0072, 0.0121
560, 0.0061, 0.0113
580, 0.0083, 0.0114
600, 0.0075, 0.0117
620, 0.0069, 0.0106
640, 0.0078, 0.0115
660, 0.0087, 0.0119
680, 0.0073, 0.0105
700, 0.0085, 0.0117
720, 0.0083, 0.0110
740, 0.0072, 0.0126
760, 0.0075, 0.0118
780, 0.0076, 0.0112
800, 0.0064, 0.0113
820, 0.0086, 0.0108
840, 0.0064, 0.0121
860, 0.0069, 0.0113
880, 0.0066, 0.0106
900, 0.0056, 0.0114
920, 0.0062, 0.0111
940, 0.0073, 0.0117
960, 0.0077, 0.0109
980, 0.0061, 0.0093
1000, 0.0065, 0.0094
1020, 0.0073, 0.0106
1040, 0.0090, 0.0119
1060, 0.0074, 0.0099
1080, 0.0067, 0.0101
1100, 0.0065, 0.0103
1120, 0.0071, 0.0119
1140, 0.0087, 0.0106
1160, 0.0066, 0.0102
1180, 0.0067, 0.0097
1200, 0.0073, 0.0100
1220, 0.0062, 0.0099
1240, 0.0066, 0.0102
1260, 0.0066, 0.0102
1280, 0.0059, 0.0103
1300, 0.0068, 0.0098
1320, 0.0083, 0.0103
1340, 0.0084, 0.0101
1360, 0.0071, 0.0104
1380, 0.0069, 0.0090
1400, 0.0065, 0.0095
1420, 0.0069, 0.0110
1440, 0.0071, 0.0100
1460, 0.0077, 0.0095
1480, 0.0066, 0.0095
1500, 0.0083, 0.0097
1520, 0.0075, 0.0098
1540, 0.0060, 0.0094
1560, 0.0068, 0.0093
1580, 0.0071, 0.0094
1600, 0.0057, 0.0089
1620, 0.0065, 0.0096
1640, 0.0056, 0.0094
1660, 0.0064, 0.0093
1680, 0.0060, 0.0092
1700, 0.0061, 0.0102
1720, 0.0062, 0.0096
1740, 0.0062, 0.0092
1760, 0.0066, 0.0092
1780, 0.0072, 0.0095
1800, 0.0078, 0.0101
1820, 0.0063, 0.0095
1840, 0.0062, 0.0093
1860, 0.0064, 0.0099
1880, 0.0064, 0.0096
1900, 0.0061, 0.0093
1920, 0.0064, 0.0098
1940, 0.0059, 0.0091
1960, 0.0066, 0.0098
1980, 0.0083, 0.0094
2000, 0.0075, 0.0104
