Epoch, train Loss, test loss
1, 1.1464, 1.5054
20, 0.5166, 0.2094
40, 0.1135, 0.0810
60, 0.0914, 0.0721
80, 0.0757, 0.0590
100, 0.0651, 0.0441
120, 0.0656, 0.0334
140, 0.0567, 0.0318
160, 0.0495, 0.0314
180, 0.0525, 0.0315
200, 0.0517, 0.0320
220, 0.0541, 0.0339
240, 0.0514, 0.0322
260, 0.0447, 0.0293
280, 0.0465, 0.0312
300, 0.0609, 0.0359
320, 0.0502, 0.0316
340, 0.0561, 0.0327
360, 0.0482, 0.0302
380, 0.0576, 0.0336
400, 0.0553, 0.0320
420, 0.0532, 0.0325
440, 0.0518, 0.0361
460, 0.0504, 0.0305
480, 0.0518, 0.0333
500, 0.0526, 0.0333
520, 0.0442, 0.0303
540, 0.0549, 0.0332
560, 0.0552, 0.0345
