Epoch, train Loss, test loss
1, 0.9473, 0.9955
20, 0.2497, 0.0955
40, 0.0702, 0.0616
60, 0.0497, 0.0540
80, 0.0420, 0.0563
100, 0.0434, 0.0549
120, 0.0414, 0.0505
140, 0.0408, 0.0509
160, 0.0395, 0.0525
180, 0.0382, 0.0516
200, 0.0350, 0.0521
220, 0.0341, 0.0521
240, 0.0275, 0.0533
260, 0.0251, 0.0522
280, 0.0197, 0.0497
300, 0.0175, 0.0482
320, 0.0148, 0.0460
340, 0.0124, 0.0430
360, 0.0102, 0.0426
380, 0.0095, 0.0413
400, 0.0097, 0.0395
420, 0.0085, 0.0384
440, 0.0097, 0.0383
460, 0.0091, 0.0391
480, 0.0097, 0.0390
500, 0.0093, 0.0366
520, 0.0091, 0.0373
540, 0.0083, 0.0362
560, 0.0079, 0.0350
580, 0.0082, 0.0369
600, 0.0078, 0.0359
620, 0.0082, 0.0371
640, 0.0080, 0.0361
660, 0.0073, 0.0357
680, 0.0078, 0.0367
700, 0.0074, 0.0354
720, 0.0078, 0.0346
740, 0.0080, 0.0350
760, 0.0074, 0.0347
780, 0.0067, 0.0347
800, 0.0075, 0.0328
820, 0.0073, 0.0341
840, 0.0067, 0.0343
860, 0.0073, 0.0345
880, 0.0071, 0.0344
900, 0.0070, 0.0336
920, 0.0070, 0.0330
940, 0.0067, 0.0345
960, 0.0068, 0.0363
980, 0.0067, 0.0352
1000, 0.0071, 0.0336
1020, 0.0066, 0.0343
1040, 0.0060, 0.0334
1060, 0.0070, 0.0335
1080, 0.0066, 0.0335
1100, 0.0062, 0.0316
1120, 0.0069, 0.0326
1140, 0.0071, 0.0331
1160, 0.0067, 0.0343
1180, 0.0067, 0.0332
1200, 0.0060, 0.0330
1220, 0.0066, 0.0344
1240, 0.0066, 0.0346
1260, 0.0071, 0.0324
1280, 0.0069, 0.0325
1300, 0.0067, 0.0315
1320, 0.0062, 0.0329
1340, 0.0062, 0.0337
1360, 0.0063, 0.0335
1380, 0.0058, 0.0328
1400, 0.0064, 0.0328
1420, 0.0063, 0.0333
1440, 0.0064, 0.0331
1460, 0.0062, 0.0337
1480, 0.0063, 0.0334
1500, 0.0065, 0.0345
1520, 0.0060, 0.0352
1540, 0.0062, 0.0322
1560, 0.0063, 0.0335
1580, 0.0060, 0.0336
