Epoch, train Loss, test loss
1, 0.3955, 0.3791
20, 0.1542, 0.0531
40, 0.0394, 0.0323
60, 0.0176, 0.0263
80, 0.0157, 0.0222
100, 0.0126, 0.0183
120, 0.0099, 0.0183
140, 0.0087, 0.0148
160, 0.0090, 0.0139
180, 0.0085, 0.0131
200, 0.0092, 0.0155
220, 0.0094, 0.0132
240, 0.0087, 0.0129
260, 0.0094, 0.0135
280, 0.0090, 0.0103
300, 0.0088, 0.0104
320, 0.0081, 0.0098
340, 0.0080, 0.0100
360, 0.0086, 0.0102
380, 0.0083, 0.0104
400, 0.0091, 0.0107
420, 0.0085, 0.0109
440, 0.0079, 0.0095
460, 0.0081, 0.0101
480, 0.0079, 0.0099
500, 0.0081, 0.0091
520, 0.0079, 0.0090
540, 0.0081, 0.0087
560, 0.0081, 0.0093
580, 0.0091, 0.0097
600, 0.0075, 0.0087
620, 0.0088, 0.0090
640, 0.0100, 0.0090
660, 0.0070, 0.0088
680, 0.0085, 0.0094
700, 0.0079, 0.0096
720, 0.0073, 0.0085
740, 0.0070, 0.0086
760, 0.0074, 0.0081
780, 0.0082, 0.0087
800, 0.0071, 0.0088
820, 0.0081, 0.0089
840, 0.0095, 0.0080
860, 0.0074, 0.0083
880, 0.0077, 0.0083
900, 0.0074, 0.0078
920, 0.0093, 0.0084
940, 0.0088, 0.0084
960, 0.0074, 0.0081
980, 0.0095, 0.0080
1000, 0.0082, 0.0086
1020, 0.0081, 0.0082
1040, 0.0084, 0.0082
1060, 0.0092, 0.0088
1080, 0.0078, 0.0083
1100, 0.0076, 0.0087
1120, 0.0083, 0.0083
1140, 0.0086, 0.0080
1160, 0.0091, 0.0085
1180, 0.0073, 0.0085
1200, 0.0098, 0.0101
1220, 0.0086, 0.0084
1240, 0.0070, 0.0080
1260, 0.0081, 0.0084
1280, 0.0083, 0.0093
1300, 0.0084, 0.0088
1320, 0.0080, 0.0085
1340, 0.0091, 0.0089
1360, 0.0075, 0.0087
1380, 0.0071, 0.0084
1400, 0.0081, 0.0080
1420, 0.0077, 0.0083
1440, 0.0087, 0.0088
1460, 0.0089, 0.0083
1480, 0.0082, 0.0083
1500, 0.0079, 0.0083
1520, 0.0081, 0.0088
1540, 0.0072, 0.0092
1560, 0.0065, 0.0079
1580, 0.0082, 0.0081
1600, 0.0081, 0.0092
1620, 0.0075, 0.0095
1640, 0.0070, 0.0086
1660, 0.0067, 0.0079
1680, 0.0109, 0.0083
1700, 0.0078, 0.0085
1720, 0.0089, 0.0086
1740, 0.0091, 0.0081
1760, 0.0085, 0.0082
1780, 0.0084, 0.0082
1800, 0.0061, 0.0083
1820, 0.0084, 0.0092
1840, 0.0074, 0.0082
1860, 0.0074, 0.0088
1880, 0.0091, 0.0078
1900, 0.0080, 0.0086
1920, 0.0075, 0.0081
1940, 0.0086, 0.0084
1960, 0.0087, 0.0080
1980, 0.0092, 0.0088
2000, 0.0092, 0.0078
