Epoch, train Loss, test loss
1, 1.2434, 0.6883
20, 0.6367, 0.2618
40, 0.1181, 0.0572
60, 0.0553, 0.0354
80, 0.0394, 0.0265
100, 0.0270, 0.0193
120, 0.0195, 0.0164
140, 0.0170, 0.0152
160, 0.0166, 0.0145
180, 0.0139, 0.0130
200, 0.0134, 0.0124
220, 0.0116, 0.0109
240, 0.0106, 0.0101
260, 0.0102, 0.0094
280, 0.0100, 0.0083
300, 0.0092, 0.0088
320, 0.0114, 0.0077
340, 0.0087, 0.0077
360, 0.0089, 0.0073
380, 0.0087, 0.0073
400, 0.0095, 0.0077
420, 0.0112, 0.0087
440, 0.0094, 0.0076
460, 0.0101, 0.0079
480, 0.0088, 0.0073
500, 0.0103, 0.0072
520, 0.0097, 0.0073
540, 0.0100, 0.0080
560, 0.0098, 0.0095
580, 0.0109, 0.0086
600, 0.0101, 0.0081
620, 0.0088, 0.0072
640, 0.0096, 0.0073
660, 0.0096, 0.0075
680, 0.0093, 0.0074
700, 0.0086, 0.0076
720, 0.0101, 0.0079
740, 0.0103, 0.0080
760, 0.0094, 0.0083
780, 0.0079, 0.0071
800, 0.0098, 0.0078
820, 0.0083, 0.0077
840, 0.0102, 0.0083
860, 0.0112, 0.0078
880, 0.0113, 0.0075
900, 0.0086, 0.0074
920, 0.0097, 0.0076
940, 0.0098, 0.0073
960, 0.0095, 0.0076
980, 0.0102, 0.0076
1000, 0.0113, 0.0074
1020, 0.0099, 0.0076
1040, 0.0095, 0.0074
1060, 0.0113, 0.0085
1080, 0.0090, 0.0079
1100, 0.0101, 0.0074
1120, 0.0088, 0.0076
1140, 0.0086, 0.0076
1160, 0.0097, 0.0074
1180, 0.0104, 0.0075
1200, 0.0096, 0.0074
1220, 0.0107, 0.0076
1240, 0.0118, 0.0100
1260, 0.0121, 0.0074
1280, 0.0094, 0.0074
1300, 0.0083, 0.0074
1320, 0.0091, 0.0074
1340, 0.0089, 0.0071
1360, 0.0096, 0.0071
1380, 0.0088, 0.0072
1400, 0.0096, 0.0075
1420, 0.0095, 0.0073
1440, 0.0102, 0.0077
1460, 0.0100, 0.0075
1480, 0.0078, 0.0075
1500, 0.0094, 0.0073
1520, 0.0097, 0.0073
1540, 0.0084, 0.0073
1560, 0.0093, 0.0072
1580, 0.0107, 0.0075
1600, 0.0088, 0.0078
1620, 0.0107, 0.0073
1640, 0.0103, 0.0082
1660, 0.0094, 0.0081
1680, 0.0106, 0.0073
1700, 0.0108, 0.0072
1720, 0.0094, 0.0072
1740, 0.0094, 0.0074
1760, 0.0092, 0.0074
1780, 0.0102, 0.0077
1800, 0.0094, 0.0087
1820, 0.0095, 0.0076
1840, 0.0089, 0.0074
1860, 0.0088, 0.0076
1880, 0.0098, 0.0073
1900, 0.0078, 0.0072
1920, 0.0098, 0.0075
1940, 0.0087, 0.0070
1960, 0.0103, 0.0073
1980, 0.0109, 0.0083
2000, 0.0096, 0.0072
