Epoch, train Loss, test loss
1, 0.6376, 0.5351
20, 0.2292, 0.0980
40, 0.0787, 0.0516
60, 0.0601, 0.0322
80, 0.0521, 0.0327
100, 0.0519, 0.0315
120, 0.0528, 0.0337
140, 0.0459, 0.0300
160, 0.0557, 0.0332
180, 0.0519, 0.0305
200, 0.0564, 0.0331
220, 0.0525, 0.0353
240, 0.0511, 0.0317
260, 0.0485, 0.0314
280, 0.0553, 0.0362
300, 0.0528, 0.0316
320, 0.0515, 0.0325
340, 0.0533, 0.0300
360, 0.0482, 0.0313
380, 0.0492, 0.0321
400, 0.0513, 0.0327
420, 0.0534, 0.0339
440, 0.0486, 0.0300
460, 0.0488, 0.0294
480, 0.0529, 0.0335
500, 0.0512, 0.0310
520, 0.0523, 0.0334
