Epoch, train Loss, test loss
1, 0.6293, 0.7632
20, 0.2095, 0.1127
40, 0.0714, 0.1320
60, 0.0506, 0.1023
80, 0.0453, 0.1080
100, 0.0417, 0.1047
120, 0.0458, 0.1021
140, 0.0417, 0.1031
160, 0.0393, 0.1004
180, 0.0394, 0.1001
200, 0.0400, 0.0912
220, 0.0380, 0.0930
240, 0.0333, 0.0857
260, 0.0297, 0.0843
280, 0.0292, 0.0860
300, 0.0284, 0.0906
320, 0.0234, 0.0877
340, 0.0192, 0.0870
360, 0.0133, 0.0745
380, 0.0170, 0.0801
400, 0.0154, 0.0851
420, 0.0127, 0.0883
440, 0.0098, 0.0698
460, 0.0095, 0.0688
480, 0.0077, 0.0712
500, 0.0084, 0.0687
520, 0.0070, 0.0690
