Epoch, train Loss, test loss
1, 0.8691, 0.9925
20, 0.2544, 0.0992
40, 0.0732, 0.0549
60, 0.0530, 0.0474
80, 0.0424, 0.0490
100, 0.0416, 0.0478
120, 0.0412, 0.0458
140, 0.0370, 0.0448
160, 0.0431, 0.0464
180, 0.0401, 0.0455
200, 0.0437, 0.0472
220, 0.0396, 0.0453
240, 0.0372, 0.0437
260, 0.0342, 0.0432
280, 0.0309, 0.0436
300, 0.0256, 0.0478
320, 0.0204, 0.0453
340, 0.0189, 0.0437
360, 0.0147, 0.0477
380, 0.0132, 0.0460
400, 0.0126, 0.0425
420, 0.0125, 0.0418
440, 0.0105, 0.0415
460, 0.0100, 0.0405
480, 0.0101, 0.0388
500, 0.0099, 0.0379
520, 0.0117, 0.0404
540, 0.0095, 0.0352
560, 0.0086, 0.0378
580, 0.0100, 0.0344
600, 0.0092, 0.0365
620, 0.0097, 0.0362
640, 0.0090, 0.0353
660, 0.0096, 0.0355
680, 0.0080, 0.0355
700, 0.0082, 0.0336
720, 0.0082, 0.0354
740, 0.0085, 0.0345
760, 0.0073, 0.0325
780, 0.0089, 0.0354
800, 0.0079, 0.0326
820, 0.0076, 0.0335
840, 0.0069, 0.0337
860, 0.0082, 0.0314
880, 0.0091, 0.0297
900, 0.0084, 0.0309
920, 0.0079, 0.0311
940, 0.0084, 0.0294
960, 0.0084, 0.0302
980, 0.0088, 0.0343
1000, 0.0088, 0.0287
1020, 0.0080, 0.0287
1040, 0.0080, 0.0316
1060, 0.0080, 0.0302
1080, 0.0070, 0.0290
1100, 0.0073, 0.0275
1120, 0.0084, 0.0301
1140, 0.0077, 0.0285
1160, 0.0080, 0.0287
1180, 0.0069, 0.0284
1200, 0.0073, 0.0274
1220, 0.0076, 0.0268
1240, 0.0079, 0.0285
1260, 0.0073, 0.0286
1280, 0.0078, 0.0292
1300, 0.0066, 0.0288
1320, 0.0068, 0.0284
1340, 0.0076, 0.0278
1360, 0.0065, 0.0254
1380, 0.0073, 0.0263
1400, 0.0076, 0.0263
1420, 0.0070, 0.0250
1440, 0.0079, 0.0256
1460, 0.0067, 0.0253
1480, 0.0073, 0.0242
1500, 0.0067, 0.0252
1520, 0.0071, 0.0241
1540, 0.0063, 0.0242
1560, 0.0062, 0.0234
1580, 0.0073, 0.0238
1600, 0.0068, 0.0242
1620, 0.0064, 0.0243
1640, 0.0071, 0.0248
1660, 0.0062, 0.0238
1680, 0.0061, 0.0247
1700, 0.0065, 0.0250
1720, 0.0072, 0.0251
1740, 0.0066, 0.0256
1760, 0.0066, 0.0246
1780, 0.0063, 0.0232
1800, 0.0072, 0.0230
1820, 0.0067, 0.0243
1840, 0.0064, 0.0232
1860, 0.0064, 0.0232
1880, 0.0061, 0.0227
1900, 0.0067, 0.0232
1920, 0.0065, 0.0232
1940, 0.0060, 0.0235
1960, 0.0073, 0.0232
1980, 0.0073, 0.0248
2000, 0.0076, 0.0198
