Epoch, train Loss, test loss
1, 0.8521, 0.8619
20, 0.3141, 0.1738
40, 0.0574, 0.1156
60, 0.0338, 0.0669
80, 0.0235, 0.0428
100, 0.0184, 0.0276
120, 0.0169, 0.0213
140, 0.0194, 0.0179
160, 0.0165, 0.0155
180, 0.0143, 0.0152
200, 0.0153, 0.0140
220, 0.0136, 0.0137
240, 0.0163, 0.0131
260, 0.0126, 0.0122
280, 0.0138, 0.0119
300, 0.0120, 0.0119
320, 0.0148, 0.0111
340, 0.0132, 0.0107
360, 0.0119, 0.0105
380, 0.0122, 0.0105
400, 0.0150, 0.0104
420, 0.0137, 0.0101
440, 0.0097, 0.0104
460, 0.0111, 0.0100
480, 0.0133, 0.0103
500, 0.0115, 0.0107
520, 0.0119, 0.0101
540, 0.0114, 0.0106
560, 0.0094, 0.0095
580, 0.0130, 0.0098
600, 0.0109, 0.0090
620, 0.0107, 0.0093
640, 0.0117, 0.0091
660, 0.0123, 0.0091
680, 0.0112, 0.0098
700, 0.0133, 0.0096
720, 0.0124, 0.0090
740, 0.0097, 0.0089
760, 0.0106, 0.0092
780, 0.0119, 0.0091
800, 0.0102, 0.0096
820, 0.0134, 0.0087
840, 0.0097, 0.0087
860, 0.0106, 0.0097
880, 0.0109, 0.0090
900, 0.0085, 0.0085
920, 0.0096, 0.0083
940, 0.0113, 0.0083
960, 0.0113, 0.0087
980, 0.0096, 0.0091
1000, 0.0096, 0.0081
1020, 0.0110, 0.0087
1040, 0.0134, 0.0091
1060, 0.0112, 0.0083
1080, 0.0095, 0.0083
1100, 0.0094, 0.0088
1120, 0.0117, 0.0087
1140, 0.0120, 0.0084
1160, 0.0099, 0.0100
1180, 0.0100, 0.0083
1200, 0.0114, 0.0092
1220, 0.0106, 0.0100
1240, 0.0118, 0.0092
1260, 0.0101, 0.0087
1280, 0.0093, 0.0095
1300, 0.0104, 0.0078
1320, 0.0113, 0.0083
1340, 0.0100, 0.0085
1360, 0.0098, 0.0089
1380, 0.0103, 0.0083
1400, 0.0086, 0.0094
1420, 0.0114, 0.0084
1440, 0.0109, 0.0079
1460, 0.0124, 0.0080
1480, 0.0104, 0.0086
1500, 0.0127, 0.0078
1520, 0.0126, 0.0084
1540, 0.0094, 0.0080
1560, 0.0108, 0.0080
1580, 0.0114, 0.0098
1600, 0.0090, 0.0085
1620, 0.0095, 0.0084
1640, 0.0083, 0.0082
1660, 0.0095, 0.0078
1680, 0.0099, 0.0082
1700, 0.0092, 0.0078
1720, 0.0085, 0.0081
1740, 0.0095, 0.0082
1760, 0.0106, 0.0081
1780, 0.0120, 0.0081
1800, 0.0122, 0.0086
1820, 0.0103, 0.0086
1840, 0.0093, 0.0078
1860, 0.0091, 0.0086
1880, 0.0114, 0.0088
1900, 0.0098, 0.0077
1920, 0.0110, 0.0083
1940, 0.0091, 0.0090
1960, 0.0112, 0.0082
1980, 0.0128, 0.0081
2000, 0.0109, 0.0077
