Epoch, train Loss, test loss
1, 1.1036, 1.4452
20, 0.2763, 1.0873
40, 0.0781, 1.0434
60, 0.0560, 1.0423
80, 0.0478, 1.0243
100, 0.0461, 1.0273
120, 0.0401, 1.0226
140, 0.0382, 1.0131
160, 0.0365, 1.0105
180, 0.0352, 1.0110
200, 0.0326, 1.0088
220, 0.0326, 1.0129
240, 0.0293, 1.0054
260, 0.0296, 0.9951
280, 0.0273, 0.9955
300, 0.0272, 0.9975
320, 0.0268, 0.9869
340, 0.0245, 0.9811
360, 0.0222, 0.9774
380, 0.0212, 0.9833
400, 0.0197, 0.9850
420, 0.0186, 0.9829
440, 0.0187, 0.9762
460, 0.0179, 0.9741
480, 0.0171, 0.9745
500, 0.0163, 0.9743
520, 0.0156, 0.9644
540, 0.0140, 0.9661
560, 0.0133, 0.9639
580, 0.0132, 0.9600
600, 0.0129, 0.9600
620, 0.0126, 0.9551
640, 0.0122, 0.9492
660, 0.0112, 0.9427
680, 0.0113, 0.9436
700, 0.0114, 0.9404
720, 0.0110, 0.9406
740, 0.0102, 0.9332
760, 0.0100, 0.9264
780, 0.0095, 0.9304
800, 0.0099, 0.9259
820, 0.0098, 0.9207
840, 0.0086, 0.9109
860, 0.0097, 0.9137
880, 0.0091, 0.9050
900, 0.0091, 0.8992
920, 0.0088, 0.8988
940, 0.0083, 0.8955
960, 0.0086, 0.8941
980, 0.0088, 0.8992
1000, 0.0089, 0.9019
1020, 0.0085, 0.9000
1040, 0.0076, 0.8923
1060, 0.0084, 0.8908
1080, 0.0079, 0.8865
1100, 0.0077, 0.8862
1120, 0.0081, 0.8842
1140, 0.0080, 0.8902
1160, 0.0077, 0.8826
1180, 0.0081, 0.8822
1200, 0.0072, 0.8823
1220, 0.0074, 0.8846
1240, 0.0072, 0.8792
1260, 0.0075, 0.8800
1280, 0.0075, 0.8727
1300, 0.0076, 0.8774
1320, 0.0072, 0.8789
1340, 0.0071, 0.8735
1360, 0.0074, 0.8676
1380, 0.0068, 0.8719
1400, 0.0074, 0.8737
1420, 0.0071, 0.8758
1440, 0.0074, 0.8675
1460, 0.0071, 0.8615
1480, 0.0072, 0.8662
1500, 0.0073, 0.8622
1520, 0.0066, 0.8565
1540, 0.0070, 0.8625
1560, 0.0070, 0.8534
1580, 0.0069, 0.8594
1600, 0.0072, 0.8709
1620, 0.0069, 0.8642
1640, 0.0063, 0.8647
1660, 0.0070, 0.8591
1680, 0.0065, 0.8612
1700, 0.0063, 0.8634
1720, 0.0061, 0.8606
1740, 0.0064, 0.8516
1760, 0.0065, 0.8547
1780, 0.0069, 0.8527
1800, 0.0068, 0.8523
1820, 0.0071, 0.8542
1840, 0.0073, 0.8529
1860, 0.0066, 0.8455
1880, 0.0064, 0.8381
1900, 0.0066, 0.8492
1920, 0.0066, 0.8403
1940, 0.0067, 0.8414
1960, 0.0064, 0.8496
1980, 0.0067, 0.8509
2000, 0.0071, 0.8420
