Epoch, train Loss, test loss
1, 1.4899, 1.2593
20, 0.2714, 0.0605
40, 0.0400, 0.0636
60, 0.0179, 0.0433
80, 0.0136, 0.0399
100, 0.0114, 0.0367
120, 0.0092, 0.0364
140, 0.0084, 0.0273
160, 0.0095, 0.0300
180, 0.0075, 0.0309
200, 0.0073, 0.0347
220, 0.0080, 0.0306
240, 0.0077, 0.0294
260, 0.0082, 0.0275
280, 0.0081, 0.0282
300, 0.0082, 0.0270
320, 0.0073, 0.0274
340, 0.0071, 0.0286
360, 0.0067, 0.0284
380, 0.0074, 0.0312
400, 0.0066, 0.0267
420, 0.0069, 0.0244
440, 0.0074, 0.0270
460, 0.0070, 0.0273
480, 0.0069, 0.0280
500, 0.0074, 0.0320
520, 0.0071, 0.0241
540, 0.0077, 0.0285
560, 0.0067, 0.0258
580, 0.0064, 0.0255
600, 0.0072, 0.0239
620, 0.0076, 0.0290
