Epoch, train Loss, test loss
1, 0.6551, 0.7292
20, 0.2430, 0.1157
40, 0.0981, 0.0854
60, 0.0864, 0.0723
80, 0.0787, 0.0640
100, 0.0755, 0.0567
120, 0.0655, 0.0502
140, 0.0614, 0.0447
160, 0.0609, 0.0409
180, 0.0574, 0.0375
200, 0.0539, 0.0362
220, 0.0529, 0.0352
240, 0.0524, 0.0337
260, 0.0534, 0.0339
280, 0.0514, 0.0342
300, 0.0543, 0.0339
320, 0.0536, 0.0331
340, 0.0519, 0.0329
360, 0.0506, 0.0333
380, 0.0529, 0.0334
400, 0.0522, 0.0329
420, 0.0485, 0.0328
440, 0.0529, 0.0332
460, 0.0529, 0.0331
480, 0.0526, 0.0323
500, 0.0545, 0.0327
520, 0.0542, 0.0340
