Epoch, train Loss, test loss
1, 1.2570, 1.6441
20, 0.3885, 0.4904
40, 0.1036, 0.3033
60, 0.0712, 0.2315
80, 0.0575, 0.1752
100, 0.0431, 0.1259
120, 0.0325, 0.0857
140, 0.0249, 0.0596
160, 0.0212, 0.0452
180, 0.0192, 0.0298
200, 0.0186, 0.0264
220, 0.0159, 0.0213
240, 0.0161, 0.0188
260, 0.0145, 0.0168
280, 0.0139, 0.0159
300, 0.0156, 0.0147
320, 0.0137, 0.0137
340, 0.0145, 0.0131
360, 0.0155, 0.0131
380, 0.0125, 0.0120
400, 0.0125, 0.0116
420, 0.0133, 0.0114
440, 0.0129, 0.0118
460, 0.0109, 0.0112
480, 0.0123, 0.0108
500, 0.0113, 0.0105
520, 0.0134, 0.0104
540, 0.0118, 0.0104
560, 0.0116, 0.0100
580, 0.0121, 0.0101
600, 0.0118, 0.0099
620, 0.0115, 0.0100
640, 0.0113, 0.0102
660, 0.0120, 0.0097
680, 0.0110, 0.0096
700, 0.0110, 0.0096
720, 0.0119, 0.0095
740, 0.0124, 0.0093
760, 0.0133, 0.0092
780, 0.0112, 0.0093
800, 0.0105, 0.0089
820, 0.0098, 0.0088
840, 0.0103, 0.0088
860, 0.0098, 0.0090
880, 0.0110, 0.0095
900, 0.0130, 0.0094
920, 0.0106, 0.0089
940, 0.0108, 0.0090
960, 0.0110, 0.0087
980, 0.0107, 0.0088
1000, 0.0126, 0.0089
1020, 0.0116, 0.0089
1040, 0.0108, 0.0089
1060, 0.0109, 0.0089
1080, 0.0101, 0.0089
1100, 0.0113, 0.0087
1120, 0.0098, 0.0086
1140, 0.0122, 0.0085
1160, 0.0108, 0.0084
1180, 0.0103, 0.0084
1200, 0.0101, 0.0085
1220, 0.0119, 0.0086
1240, 0.0107, 0.0097
1260, 0.0118, 0.0086
1280, 0.0097, 0.0082
1300, 0.0098, 0.0081
1320, 0.0106, 0.0081
1340, 0.0107, 0.0082
1360, 0.0095, 0.0082
1380, 0.0103, 0.0084
1400, 0.0098, 0.0084
1420, 0.0108, 0.0081
1440, 0.0102, 0.0082
1460, 0.0091, 0.0083
1480, 0.0103, 0.0085
1500, 0.0104, 0.0082
1520, 0.0096, 0.0084
1540, 0.0101, 0.0083
1560, 0.0131, 0.0084
1580, 0.0091, 0.0082
1600, 0.0114, 0.0085
1620, 0.0100, 0.0084
1640, 0.0099, 0.0082
1660, 0.0103, 0.0084
1680, 0.0113, 0.0083
1700, 0.0107, 0.0081
1720, 0.0104, 0.0084
1740, 0.0111, 0.0079
1760, 0.0100, 0.0080
1780, 0.0110, 0.0079
1800, 0.0102, 0.0080
1820, 0.0090, 0.0082
1840, 0.0088, 0.0081
1860, 0.0112, 0.0078
1880, 0.0089, 0.0079
1900, 0.0098, 0.0080
1920, 0.0101, 0.0080
1940, 0.0107, 0.0080
1960, 0.0106, 0.0079
1980, 0.0096, 0.0081
2000, 0.0119, 0.0082
