Epoch, train Loss, test loss
1, 0.8751, 0.9436
20, 0.2137, 0.0681
40, 0.0661, 0.0394
60, 0.0556, 0.0320
80, 0.0505, 0.0316
100, 0.0515, 0.0318
120, 0.0528, 0.0332
140, 0.0459, 0.0302
160, 0.0555, 0.0321
180, 0.0519, 0.0307
200, 0.0563, 0.0327
220, 0.0526, 0.0356
240, 0.0511, 0.0318
260, 0.0485, 0.0309
280, 0.0553, 0.0364
300, 0.0527, 0.0323
320, 0.0515, 0.0317
340, 0.0533, 0.0304
360, 0.0481, 0.0312
380, 0.0489, 0.0325
400, 0.0508, 0.0317
420, 0.0519, 0.0343
440, 0.0459, 0.0309
460, 0.0427, 0.0403
480, 0.0448, 0.0353
500, 0.0394, 0.0355
520, 0.0358, 0.0387
