Epoch, train Loss, test loss
1, 1.3576, 1.5004
20, 0.4788, 0.2165
40, 0.0952, 0.1157
60, 0.0449, 0.1051
80, 0.0235, 0.0912
100, 0.0155, 0.0808
120, 0.0153, 0.0706
140, 0.0134, 0.0575
160, 0.0132, 0.0502
180, 0.0125, 0.0433
200, 0.0135, 0.0348
220, 0.0117, 0.0276
240, 0.0119, 0.0252
260, 0.0112, 0.0213
280, 0.0104, 0.0160
300, 0.0118, 0.0153
320, 0.0110, 0.0120
340, 0.0112, 0.0112
360, 0.0119, 0.0116
380, 0.0098, 0.0102
400, 0.0102, 0.0092
420, 0.0111, 0.0096
440, 0.0103, 0.0095
460, 0.0090, 0.0090
480, 0.0102, 0.0088
500, 0.0090, 0.0086
520, 0.0113, 0.0091
540, 0.0101, 0.0086
560, 0.0096, 0.0088
580, 0.0104, 0.0086
600, 0.0098, 0.0084
620, 0.0095, 0.0087
640, 0.0093, 0.0082
660, 0.0102, 0.0083
680, 0.0097, 0.0095
700, 0.0094, 0.0081
720, 0.0101, 0.0083
740, 0.0104, 0.0080
760, 0.0115, 0.0080
780, 0.0094, 0.0077
800, 0.0091, 0.0081
820, 0.0083, 0.0076
840, 0.0090, 0.0079
860, 0.0086, 0.0080
880, 0.0095, 0.0081
900, 0.0112, 0.0084
920, 0.0091, 0.0076
940, 0.0093, 0.0079
960, 0.0094, 0.0077
980, 0.0094, 0.0075
1000, 0.0111, 0.0079
1020, 0.0102, 0.0081
1040, 0.0094, 0.0076
1060, 0.0097, 0.0081
1080, 0.0091, 0.0075
1100, 0.0101, 0.0077
1120, 0.0086, 0.0075
1140, 0.0106, 0.0074
1160, 0.0092, 0.0079
1180, 0.0091, 0.0073
1200, 0.0090, 0.0077
1220, 0.0106, 0.0080
1240, 0.0095, 0.0080
1260, 0.0102, 0.0073
1280, 0.0085, 0.0073
1300, 0.0085, 0.0071
1320, 0.0094, 0.0074
1340, 0.0098, 0.0074
1360, 0.0084, 0.0073
1380, 0.0091, 0.0076
1400, 0.0086, 0.0075
1420, 0.0096, 0.0073
1440, 0.0092, 0.0076
1460, 0.0083, 0.0077
1480, 0.0094, 0.0078
1500, 0.0094, 0.0073
1520, 0.0086, 0.0080
1540, 0.0093, 0.0075
1560, 0.0122, 0.0072
1580, 0.0084, 0.0075
1600, 0.0101, 0.0074
1620, 0.0091, 0.0076
1640, 0.0088, 0.0074
1660, 0.0092, 0.0074
1680, 0.0100, 0.0077
1700, 0.0095, 0.0074
1720, 0.0093, 0.0075
1740, 0.0101, 0.0075
1760, 0.0091, 0.0078
1780, 0.0098, 0.0073
1800, 0.0092, 0.0074
1820, 0.0082, 0.0073
1840, 0.0079, 0.0072
1860, 0.0102, 0.0072
1880, 0.0078, 0.0073
1900, 0.0092, 0.0078
1920, 0.0091, 0.0076
1940, 0.0095, 0.0074
1960, 0.0097, 0.0073
1980, 0.0086, 0.0073
2000, 0.0105, 0.0074
