Epoch, train Loss, test loss
1, 0.5967, 0.5284
20, 0.1878, 0.0563
40, 0.0349, 0.0266
60, 0.0184, 0.0204
80, 0.0156, 0.0200
100, 0.0111, 0.0190
120, 0.0102, 0.0151
140, 0.0106, 0.0159
160, 0.0097, 0.0161
180, 0.0082, 0.0213
200, 0.0108, 0.0149
220, 0.0098, 0.0148
240, 0.0107, 0.0157
260, 0.0078, 0.0137
280, 0.0090, 0.0119
300, 0.0071, 0.0122
320, 0.0088, 0.0104
340, 0.0101, 0.0125
360, 0.0075, 0.0114
380, 0.0077, 0.0124
400, 0.0100, 0.0112
420, 0.0094, 0.0120
440, 0.0065, 0.0114
460, 0.0070, 0.0110
480, 0.0086, 0.0112
500, 0.0076, 0.0117
520, 0.0074, 0.0123
540, 0.0071, 0.0120
560, 0.0058, 0.0105
580, 0.0078, 0.0120
600, 0.0068, 0.0106
620, 0.0068, 0.0100
640, 0.0073, 0.0104
660, 0.0077, 0.0105
680, 0.0067, 0.0101
700, 0.0079, 0.0108
720, 0.0086, 0.0105
740, 0.0071, 0.0122
760, 0.0076, 0.0125
780, 0.0072, 0.0119
800, 0.0062, 0.0107
820, 0.0086, 0.0102
840, 0.0063, 0.0114
860, 0.0069, 0.0104
880, 0.0065, 0.0108
900, 0.0057, 0.0113
920, 0.0059, 0.0101
940, 0.0065, 0.0114
960, 0.0069, 0.0104
980, 0.0054, 0.0092
1000, 0.0060, 0.0099
1020, 0.0073, 0.0109
1040, 0.0078, 0.0115
1060, 0.0071, 0.0107
1080, 0.0061, 0.0101
1100, 0.0060, 0.0101
1120, 0.0065, 0.0096
1140, 0.0076, 0.0108
1160, 0.0071, 0.0126
1180, 0.0071, 0.0110
1200, 0.0072, 0.0104
1220, 0.0063, 0.0114
1240, 0.0066, 0.0107
1260, 0.0064, 0.0099
1280, 0.0058, 0.0107
1300, 0.0070, 0.0107
1320, 0.0078, 0.0110
1340, 0.0067, 0.0107
1360, 0.0063, 0.0106
1380, 0.0063, 0.0098
1400, 0.0058, 0.0096
1420, 0.0061, 0.0101
1440, 0.0067, 0.0106
1460, 0.0070, 0.0106
1480, 0.0058, 0.0103
1500, 0.0074, 0.0111
1520, 0.0069, 0.0118
1540, 0.0058, 0.0099
1560, 0.0068, 0.0104
1580, 0.0067, 0.0104
1600, 0.0056, 0.0110
1620, 0.0057, 0.0100
1640, 0.0052, 0.0094
1660, 0.0060, 0.0109
1680, 0.0055, 0.0098
1700, 0.0061, 0.0097
1720, 0.0058, 0.0100
1740, 0.0053, 0.0101
1760, 0.0057, 0.0101
1780, 0.0063, 0.0096
1800, 0.0073, 0.0140
1820, 0.0072, 0.0136
1840, 0.0063, 0.0102
1860, 0.0055, 0.0096
1880, 0.0055, 0.0091
1900, 0.0051, 0.0092
1920, 0.0059, 0.0107
1940, 0.0055, 0.0100
1960, 0.0061, 0.0102
1980, 0.0072, 0.0100
2000, 0.0067, 0.0093
