Epoch, train Loss, test loss
1, 0.9986, 1.8094
20, 0.3419, 1.2659
40, 0.0984, 1.1863
60, 0.0596, 1.1476
80, 0.0448, 1.1247
100, 0.0411, 1.1177
120, 0.0378, 1.0984
140, 0.0346, 1.1003
160, 0.0382, 1.1106
180, 0.0341, 1.1128
200, 0.0379, 1.1034
220, 0.0321, 1.1063
240, 0.0305, 1.0933
260, 0.0276, 1.0970
280, 0.0290, 1.0857
300, 0.0268, 1.0851
320, 0.0249, 1.0783
340, 0.0259, 1.0764
360, 0.0214, 1.0675
380, 0.0204, 1.0683
400, 0.0201, 1.0629
420, 0.0194, 1.0541
440, 0.0186, 1.0568
460, 0.0163, 1.0623
480, 0.0156, 1.0466
500, 0.0144, 1.0348
520, 0.0160, 1.0154
540, 0.0133, 1.0190
560, 0.0119, 1.0045
580, 0.0135, 0.9898
600, 0.0118, 0.9953
620, 0.0125, 0.9906
640, 0.0115, 0.9793
660, 0.0120, 1.0035
680, 0.0103, 0.9896
700, 0.0097, 0.9765
720, 0.0100, 0.9628
740, 0.0102, 0.9551
760, 0.0086, 0.9573
780, 0.0099, 0.9623
800, 0.0093, 0.9384
820, 0.0089, 0.9303
840, 0.0084, 0.9411
860, 0.0093, 0.9291
880, 0.0097, 0.9262
900, 0.0088, 0.9275
920, 0.0085, 0.9185
940, 0.0089, 0.9315
960, 0.0090, 0.9083
980, 0.0090, 0.9118
1000, 0.0091, 0.9185
1020, 0.0085, 0.9013
1040, 0.0087, 0.9143
1060, 0.0081, 0.9126
1080, 0.0073, 0.9060
1100, 0.0076, 0.9078
1120, 0.0085, 0.9045
1140, 0.0081, 0.8989
1160, 0.0088, 0.8818
1180, 0.0079, 0.8613
1200, 0.0078, 0.8588
1220, 0.0080, 0.8697
1240, 0.0083, 0.8617
1260, 0.0076, 0.8594
1280, 0.0081, 0.8535
1300, 0.0068, 0.8570
1320, 0.0072, 0.8340
1340, 0.0080, 0.8339
1360, 0.0072, 0.8360
1380, 0.0077, 0.8378
1400, 0.0077, 0.8382
1420, 0.0071, 0.8211
1440, 0.0083, 0.8314
1460, 0.0071, 0.8193
1480, 0.0071, 0.8218
1500, 0.0067, 0.8151
1520, 0.0073, 0.8115
1540, 0.0066, 0.8098
1560, 0.0066, 0.8104
1580, 0.0073, 0.8146
1600, 0.0071, 0.8139
1620, 0.0068, 0.7965
1640, 0.0076, 0.7876
1660, 0.0067, 0.7913
1680, 0.0066, 0.7867
1700, 0.0067, 0.7827
1720, 0.0074, 0.7790
1740, 0.0066, 0.7811
1760, 0.0065, 0.7798
1780, 0.0063, 0.7887
1800, 0.0072, 0.7857
1820, 0.0068, 0.7976
1840, 0.0063, 0.7751
1860, 0.0065, 0.7649
1880, 0.0062, 0.7667
1900, 0.0068, 0.7725
1920, 0.0066, 0.7673
1940, 0.0061, 0.7706
1960, 0.0072, 0.7523
1980, 0.0071, 0.7517
2000, 0.0074, 0.7450
