Epoch, train Loss, test loss
1, 1.1583, 1.4979
20, 0.4971, 0.2096
40, 0.0929, 0.1025
60, 0.0482, 0.0916
80, 0.0239, 0.0847
100, 0.0154, 0.0768
120, 0.0136, 0.0798
140, 0.0139, 0.0792
160, 0.0114, 0.0776
180, 0.0106, 0.0691
200, 0.0116, 0.0744
220, 0.0107, 0.0724
240, 0.0125, 0.0672
260, 0.0097, 0.0683
280, 0.0099, 0.0658
300, 0.0090, 0.0685
320, 0.0108, 0.0670
340, 0.0097, 0.0641
360, 0.0085, 0.0651
380, 0.0089, 0.0681
400, 0.0116, 0.0681
420, 0.0105, 0.0630
440, 0.0073, 0.0617
460, 0.0080, 0.0608
480, 0.0098, 0.0605
500, 0.0084, 0.0602
520, 0.0083, 0.0609
