Epoch, train Loss, test loss
1, 0.8776, 0.7934
20, 0.1868, 0.0858
40, 0.0584, 0.0539
60, 0.0437, 0.0443
80, 0.0408, 0.0502
100, 0.0429, 0.0445
120, 0.0411, 0.0436
140, 0.0385, 0.0435
160, 0.0325, 0.0436
180, 0.0259, 0.0458
200, 0.0190, 0.0414
220, 0.0162, 0.0407
240, 0.0128, 0.0423
260, 0.0123, 0.0370
280, 0.0098, 0.0343
300, 0.0110, 0.0362
320, 0.0098, 0.0342
340, 0.0089, 0.0332
360, 0.0083, 0.0318
380, 0.0080, 0.0319
400, 0.0082, 0.0313
420, 0.0074, 0.0340
440, 0.0087, 0.0320
460, 0.0080, 0.0319
480, 0.0088, 0.0293
500, 0.0087, 0.0325
520, 0.0084, 0.0348
