Epoch, train Loss, test loss
1, 0.9485, 0.9579
20, 0.2190, 0.0695
40, 0.0643, 0.0375
60, 0.0546, 0.0344
80, 0.0507, 0.0329
100, 0.0543, 0.0323
120, 0.0516, 0.0318
140, 0.0518, 0.0332
160, 0.0523, 0.0323
180, 0.0510, 0.0305
200, 0.0502, 0.0337
220, 0.0510, 0.0307
240, 0.0506, 0.0342
260, 0.0520, 0.0320
280, 0.0512, 0.0296
300, 0.0538, 0.0320
320, 0.0525, 0.0323
340, 0.0517, 0.0348
360, 0.0504, 0.0314
380, 0.0532, 0.0319
400, 0.0518, 0.0323
420, 0.0485, 0.0332
440, 0.0531, 0.0325
460, 0.0530, 0.0323
480, 0.0524, 0.0318
500, 0.0548, 0.0337
520, 0.0542, 0.0326
540, 0.0525, 0.0324
560, 0.0551, 0.0332
580, 0.0515, 0.0329
600, 0.0510, 0.0312
620, 0.0514, 0.0314
640, 0.0539, 0.0335
