Epoch, train Loss, test loss
1, 0.8177, 0.8476
20, 0.2189, 0.1735
40, 0.0762, 0.1081
60, 0.0687, 0.0768
80, 0.0627, 0.0594
100, 0.0633, 0.0474
120, 0.0550, 0.0407
140, 0.0539, 0.0372
160, 0.0541, 0.0359
180, 0.0513, 0.0338
200, 0.0486, 0.0336
220, 0.0487, 0.0330
240, 0.0480, 0.0327
260, 0.0488, 0.0325
280, 0.0470, 0.0329
300, 0.0500, 0.0328
320, 0.0492, 0.0325
340, 0.0478, 0.0329
360, 0.0464, 0.0323
380, 0.0478, 0.0336
400, 0.0465, 0.0333
420, 0.0433, 0.0325
440, 0.0466, 0.0344
460, 0.0473, 0.0352
480, 0.0471, 0.0344
500, 0.0470, 0.0359
520, 0.0467, 0.0366
