Epoch, train Loss, test loss
1, 0.9763, 1.1449
20, 0.3201, 0.1219
40, 0.0781, 0.0490
60, 0.0573, 0.0348
80, 0.0500, 0.0326
100, 0.0523, 0.0332
120, 0.0489, 0.0321
140, 0.0476, 0.0346
160, 0.0463, 0.0342
180, 0.0433, 0.0343
200, 0.0403, 0.0362
220, 0.0382, 0.0356
240, 0.0327, 0.0339
260, 0.0317, 0.0369
280, 0.0289, 0.0354
300, 0.0293, 0.0368
320, 0.0286, 0.0348
340, 0.0269, 0.0318
360, 0.0240, 0.0318
380, 0.0238, 0.0361
400, 0.0216, 0.0363
420, 0.0211, 0.0371
440, 0.0218, 0.0359
460, 0.0206, 0.0383
480, 0.0201, 0.0395
500, 0.0190, 0.0421
520, 0.0182, 0.0374
