Epoch, train Loss, test loss
1, 0.8177, 0.8343
20, 0.2019, 0.1929
40, 0.0647, 0.1571
60, 0.0488, 0.1480
80, 0.0428, 0.1482
100, 0.0441, 0.1397
120, 0.0422, 0.1276
140, 0.0424, 0.1204
160, 0.0416, 0.1182
180, 0.0410, 0.1139
200, 0.0394, 0.1081
220, 0.0416, 0.0975
240, 0.0397, 0.0816
260, 0.0400, 0.0765
280, 0.0371, 0.0718
300, 0.0377, 0.0743
320, 0.0352, 0.0604
340, 0.0318, 0.0679
360, 0.0279, 0.0633
380, 0.0254, 0.0555
400, 0.0236, 0.0447
420, 0.0212, 0.0491
440, 0.0221, 0.0440
460, 0.0185, 0.0444
480, 0.0171, 0.0373
500, 0.0167, 0.0347
520, 0.0154, 0.0349
