Epoch, train Loss, test loss
1, 0.8756, 0.9757
20, 0.1958, 0.0486
40, 0.0569, 0.0325
60, 0.0563, 0.0340
80, 0.0547, 0.0342
100, 0.0502, 0.0313
120, 0.0554, 0.0316
140, 0.0531, 0.0335
160, 0.0485, 0.0311
180, 0.0522, 0.0326
200, 0.0519, 0.0322
220, 0.0538, 0.0350
240, 0.0521, 0.0315
260, 0.0447, 0.0299
280, 0.0469, 0.0317
300, 0.0615, 0.0382
320, 0.0512, 0.0311
340, 0.0564, 0.0341
360, 0.0486, 0.0303
380, 0.0581, 0.0336
400, 0.0554, 0.0323
420, 0.0531, 0.0337
440, 0.0519, 0.0349
460, 0.0503, 0.0317
480, 0.0518, 0.0330
500, 0.0527, 0.0334
520, 0.0438, 0.0297
540, 0.0543, 0.0370
