Epoch, train Loss, test loss
1, 0.7504, 0.6241
20, 0.1410, 0.0495
40, 0.0593, 0.0323
60, 0.0528, 0.0323
80, 0.0506, 0.0323
100, 0.0518, 0.0316
120, 0.0530, 0.0331
140, 0.0458, 0.0302
160, 0.0560, 0.0325
180, 0.0522, 0.0310
200, 0.0562, 0.0331
220, 0.0525, 0.0349
240, 0.0509, 0.0336
260, 0.0480, 0.0309
280, 0.0531, 0.0361
300, 0.0481, 0.0457
320, 0.0460, 0.0507
340, 0.0469, 0.0444
360, 0.0395, 0.0511
380, 0.0380, 0.0521
400, 0.0355, 0.0436
420, 0.0305, 0.0363
440, 0.0238, 0.0362
460, 0.0185, 0.0416
480, 0.0161, 0.0349
500, 0.0144, 0.0326
520, 0.0176, 0.0303
540, 0.0135, 0.0312
560, 0.0125, 0.0284
580, 0.0145, 0.0302
600, 0.0134, 0.0280
620, 0.0136, 0.0272
640, 0.0129, 0.0237
660, 0.0130, 0.0234
680, 0.0110, 0.0247
700, 0.0096, 0.0231
720, 0.0102, 0.0236
740, 0.0102, 0.0239
760, 0.0082, 0.0235
780, 0.0092, 0.0229
800, 0.0085, 0.0237
820, 0.0080, 0.0227
840, 0.0077, 0.0217
860, 0.0086, 0.0230
880, 0.0091, 0.0229
900, 0.0089, 0.0230
920, 0.0080, 0.0216
940, 0.0085, 0.0216
960, 0.0086, 0.0216
980, 0.0084, 0.0218
1000, 0.0086, 0.0232
1020, 0.0084, 0.0224
1040, 0.0085, 0.0231
1060, 0.0078, 0.0227
1080, 0.0070, 0.0210
1100, 0.0073, 0.0204
1120, 0.0081, 0.0218
1140, 0.0074, 0.0212
1160, 0.0084, 0.0213
1180, 0.0071, 0.0208
1200, 0.0075, 0.0206
1220, 0.0079, 0.0205
1240, 0.0079, 0.0211
1260, 0.0076, 0.0208
1280, 0.0082, 0.0201
1300, 0.0067, 0.0215
1320, 0.0072, 0.0202
1340, 0.0080, 0.0210
1360, 0.0068, 0.0216
1380, 0.0073, 0.0215
1400, 0.0074, 0.0213
1420, 0.0067, 0.0228
1440, 0.0081, 0.0211
1460, 0.0072, 0.0204
1480, 0.0074, 0.0199
1500, 0.0067, 0.0210
1520, 0.0075, 0.0212
1540, 0.0066, 0.0214
1560, 0.0063, 0.0225
1580, 0.0076, 0.0199
1600, 0.0075, 0.0227
1620, 0.0067, 0.0207
1640, 0.0075, 0.0210
1660, 0.0065, 0.0217
1680, 0.0066, 0.0222
1700, 0.0071, 0.0210
1720, 0.0076, 0.0226
1740, 0.0070, 0.0223
1760, 0.0071, 0.0206
1780, 0.0069, 0.0207
1800, 0.0075, 0.0216
1820, 0.0068, 0.0227
1840, 0.0069, 0.0219
1860, 0.0072, 0.0214
1880, 0.0066, 0.0213
1900, 0.0069, 0.0212
1920, 0.0069, 0.0212
1940, 0.0063, 0.0231
1960, 0.0078, 0.0220
1980, 0.0073, 0.0227
2000, 0.0077, 0.0224
