Epoch, train Loss, test loss
1, 0.8751, 1.0161
20, 0.2526, 0.0892
40, 0.0825, 0.0648
60, 0.0731, 0.0532
80, 0.0630, 0.0455
100, 0.0607, 0.0410
120, 0.0569, 0.0391
140, 0.0504, 0.0359
160, 0.0573, 0.0363
180, 0.0546, 0.0348
200, 0.0587, 0.0350
220, 0.0531, 0.0352
240, 0.0512, 0.0333
260, 0.0492, 0.0338
280, 0.0555, 0.0344
300, 0.0538, 0.0336
320, 0.0520, 0.0336
340, 0.0536, 0.0324
360, 0.0487, 0.0321
380, 0.0493, 0.0324
400, 0.0512, 0.0338
420, 0.0532, 0.0332
440, 0.0487, 0.0317
460, 0.0487, 0.0312
480, 0.0525, 0.0331
500, 0.0513, 0.0325
520, 0.0525, 0.0319
540, 0.0528, 0.0341
