Epoch, train Loss, test loss
1, 0.8632, 1.1531
20, 0.4471, 0.1183
40, 0.1262, 0.1123
60, 0.1089, 0.0919
80, 0.0903, 0.0791
100, 0.0789, 0.0639
120, 0.0744, 0.0463
140, 0.0590, 0.0335
160, 0.0510, 0.0309
180, 0.0540, 0.0315
200, 0.0523, 0.0316
220, 0.0535, 0.0327
240, 0.0513, 0.0323
260, 0.0449, 0.0295
280, 0.0464, 0.0306
300, 0.0608, 0.0349
320, 0.0498, 0.0319
340, 0.0560, 0.0322
360, 0.0481, 0.0304
380, 0.0575, 0.0329
400, 0.0552, 0.0321
420, 0.0530, 0.0319
440, 0.0517, 0.0351
460, 0.0502, 0.0307
480, 0.0518, 0.0327
500, 0.0525, 0.0338
520, 0.0443, 0.0307
540, 0.0548, 0.0323
560, 0.0552, 0.0345
