Epoch, train Loss, test loss
1, 0.9161, 0.9817
20, 0.2009, 0.0509
40, 0.0635, 0.0372
60, 0.0548, 0.0318
80, 0.0503, 0.0322
100, 0.0516, 0.0317
120, 0.0528, 0.0331
140, 0.0459, 0.0305
160, 0.0558, 0.0326
180, 0.0520, 0.0308
200, 0.0563, 0.0328
220, 0.0525, 0.0356
240, 0.0511, 0.0318
260, 0.0485, 0.0307
280, 0.0555, 0.0365
300, 0.0528, 0.0322
320, 0.0517, 0.0320
340, 0.0535, 0.0300
360, 0.0483, 0.0313
380, 0.0491, 0.0320
400, 0.0514, 0.0321
420, 0.0535, 0.0343
440, 0.0486, 0.0297
460, 0.0488, 0.0289
480, 0.0530, 0.0340
500, 0.0514, 0.0308
520, 0.0525, 0.0334
