Epoch, train Loss, test loss
1, 0.7504, 0.6395
20, 0.1438, 0.0519
40, 0.0601, 0.0331
60, 0.0531, 0.0319
80, 0.0506, 0.0333
100, 0.0521, 0.0328
120, 0.0532, 0.0319
140, 0.0458, 0.0325
160, 0.0560, 0.0318
180, 0.0529, 0.0305
200, 0.0568, 0.0320
220, 0.0527, 0.0370
240, 0.0514, 0.0336
260, 0.0488, 0.0300
280, 0.0557, 0.0371
300, 0.0534, 0.0355
320, 0.0526, 0.0324
340, 0.0535, 0.0308
360, 0.0485, 0.0316
380, 0.0500, 0.0326
400, 0.0518, 0.0321
420, 0.0538, 0.0339
440, 0.0487, 0.0314
460, 0.0491, 0.0303
480, 0.0531, 0.0335
500, 0.0521, 0.0308
520, 0.0528, 0.0340
