Epoch, train Loss, test loss
1, 0.8367, 0.9985
20, 0.2627, 0.1035
40, 0.0752, 0.0583
60, 0.0606, 0.0412
80, 0.0501, 0.0392
100, 0.0450, 0.0387
120, 0.0479, 0.0384
140, 0.0422, 0.0400
160, 0.0408, 0.0416
180, 0.0425, 0.0410
200, 0.0433, 0.0382
220, 0.0429, 0.0389
240, 0.0409, 0.0362
260, 0.0379, 0.0381
280, 0.0397, 0.0361
300, 0.0485, 0.0444
320, 0.0401, 0.0376
340, 0.0442, 0.0396
360, 0.0404, 0.0393
380, 0.0486, 0.0396
400, 0.0449, 0.0457
420, 0.0430, 0.0425
440, 0.0420, 0.0373
460, 0.0411, 0.0402
480, 0.0422, 0.0356
500, 0.0428, 0.0373
520, 0.0381, 0.0358
