Epoch, train Loss, test loss
1, 0.8751, 0.9435
20, 0.2134, 0.0678
40, 0.0661, 0.0394
60, 0.0556, 0.0320
80, 0.0505, 0.0316
100, 0.0515, 0.0318
120, 0.0528, 0.0332
140, 0.0459, 0.0301
160, 0.0555, 0.0321
180, 0.0519, 0.0307
200, 0.0563, 0.0328
220, 0.0526, 0.0354
240, 0.0510, 0.0317
260, 0.0485, 0.0310
280, 0.0552, 0.0363
300, 0.0526, 0.0320
320, 0.0515, 0.0318
340, 0.0532, 0.0305
360, 0.0481, 0.0312
380, 0.0489, 0.0324
400, 0.0508, 0.0322
420, 0.0521, 0.0347
440, 0.0468, 0.0324
460, 0.0437, 0.0354
480, 0.0472, 0.0374
500, 0.0420, 0.0432
520, 0.0431, 0.0459
