Epoch, train Loss, test loss
1, 0.7175, 0.6230
20, 0.1402, 0.0524
40, 0.0561, 0.0312
60, 0.0557, 0.0342
80, 0.0547, 0.0343
100, 0.0504, 0.0314
120, 0.0555, 0.0316
140, 0.0531, 0.0328
160, 0.0486, 0.0316
180, 0.0521, 0.0324
200, 0.0522, 0.0320
220, 0.0536, 0.0342
240, 0.0522, 0.0318
260, 0.0448, 0.0300
280, 0.0468, 0.0324
300, 0.0615, 0.0372
320, 0.0518, 0.0318
340, 0.0567, 0.0333
360, 0.0486, 0.0305
380, 0.0580, 0.0337
400, 0.0553, 0.0333
420, 0.0530, 0.0328
440, 0.0519, 0.0349
460, 0.0506, 0.0321
480, 0.0520, 0.0328
500, 0.0528, 0.0332
520, 0.0440, 0.0301
540, 0.0545, 0.0357
