Epoch, train Loss, test loss
1, 0.6444, 0.7792
20, 0.2567, 0.0998
40, 0.0937, 0.0677
60, 0.0772, 0.0533
80, 0.0609, 0.0359
100, 0.0559, 0.0301
120, 0.0531, 0.0325
140, 0.0455, 0.0299
160, 0.0554, 0.0326
180, 0.0519, 0.0312
200, 0.0563, 0.0322
220, 0.0523, 0.0335
240, 0.0509, 0.0316
260, 0.0484, 0.0320
280, 0.0549, 0.0330
300, 0.0525, 0.0317
320, 0.0514, 0.0324
340, 0.0533, 0.0315
360, 0.0483, 0.0308
380, 0.0492, 0.0320
400, 0.0511, 0.0329
420, 0.0533, 0.0325
440, 0.0483, 0.0305
460, 0.0484, 0.0299
480, 0.0527, 0.0329
500, 0.0512, 0.0313
520, 0.0523, 0.0313
540, 0.0529, 0.0339
