Epoch, train Loss, test loss
1, 0.9584, 1.2824
20, 0.5440, 0.1090
40, 0.0978, 0.0687
60, 0.0873, 0.0627
80, 0.0762, 0.0577
100, 0.0680, 0.0491
120, 0.0712, 0.0396
140, 0.0596, 0.0330
160, 0.0519, 0.0312
180, 0.0547, 0.0309
200, 0.0525, 0.0310
220, 0.0536, 0.0325
240, 0.0513, 0.0324
260, 0.0449, 0.0299
280, 0.0463, 0.0302
300, 0.0612, 0.0337
320, 0.0495, 0.0326
340, 0.0560, 0.0321
360, 0.0481, 0.0307
380, 0.0575, 0.0324
400, 0.0552, 0.0323
420, 0.0531, 0.0319
440, 0.0516, 0.0345
460, 0.0500, 0.0313
480, 0.0519, 0.0320
500, 0.0525, 0.0333
520, 0.0444, 0.0313
540, 0.0547, 0.0316
560, 0.0551, 0.0338
