Epoch, train Loss, test loss
1, 1.2999, 1.5055
20, 0.5302, 0.2099
40, 0.1172, 0.0821
60, 0.0894, 0.0732
80, 0.0784, 0.0590
100, 0.0722, 0.0448
120, 0.0580, 0.0339
140, 0.0553, 0.0329
160, 0.0549, 0.0321
180, 0.0513, 0.0305
200, 0.0501, 0.0330
220, 0.0508, 0.0318
240, 0.0505, 0.0311
260, 0.0518, 0.0311
280, 0.0508, 0.0325
300, 0.0530, 0.0317
320, 0.0525, 0.0317
340, 0.0512, 0.0318
360, 0.0502, 0.0319
380, 0.0523, 0.0319
400, 0.0515, 0.0314
420, 0.0485, 0.0316
440, 0.0530, 0.0329
460, 0.0526, 0.0318
480, 0.0521, 0.0312
500, 0.0543, 0.0323
520, 0.0541, 0.0335
