Epoch, train Loss, test loss
1, 1.3019, 1.2737
20, 0.2667, 0.2135
40, 0.0673, 0.1736
60, 0.0431, 0.1224
80, 0.0311, 0.0881
100, 0.0242, 0.0600
120, 0.0192, 0.0390
140, 0.0166, 0.0253
160, 0.0168, 0.0195
180, 0.0170, 0.0171
200, 0.0142, 0.0156
220, 0.0145, 0.0138
240, 0.0129, 0.0130
260, 0.0137, 0.0126
280, 0.0128, 0.0120
300, 0.0129, 0.0114
320, 0.0122, 0.0112
340, 0.0124, 0.0108
360, 0.0122, 0.0105
380, 0.0135, 0.0104
400, 0.0115, 0.0097
420, 0.0107, 0.0095
440, 0.0110, 0.0096
460, 0.0122, 0.0095
480, 0.0113, 0.0092
500, 0.0120, 0.0091
520, 0.0115, 0.0097
540, 0.0110, 0.0093
560, 0.0108, 0.0089
580, 0.0116, 0.0088
600, 0.0106, 0.0087
620, 0.0115, 0.0086
640, 0.0109, 0.0087
660, 0.0107, 0.0084
680, 0.0104, 0.0084
700, 0.0102, 0.0084
720, 0.0107, 0.0086
740, 0.0100, 0.0084
760, 0.0103, 0.0084
780, 0.0118, 0.0084
800, 0.0105, 0.0082
820, 0.0101, 0.0088
840, 0.0109, 0.0083
860, 0.0106, 0.0082
880, 0.0108, 0.0084
900, 0.0107, 0.0081
920, 0.0090, 0.0081
940, 0.0104, 0.0081
960, 0.0100, 0.0081
980, 0.0107, 0.0082
1000, 0.0108, 0.0081
1020, 0.0094, 0.0081
1040, 0.0097, 0.0082
1060, 0.0121, 0.0082
1080, 0.0097, 0.0078
1100, 0.0104, 0.0083
1120, 0.0108, 0.0086
1140, 0.0107, 0.0080
1160, 0.0097, 0.0089
1180, 0.0112, 0.0085
1200, 0.0098, 0.0081
1220, 0.0098, 0.0079
1240, 0.0100, 0.0080
1260, 0.0097, 0.0078
1280, 0.0105, 0.0081
1300, 0.0096, 0.0077
1320, 0.0102, 0.0079
1340, 0.0104, 0.0078
1360, 0.0091, 0.0077
1380, 0.0101, 0.0076
1400, 0.0102, 0.0077
1420, 0.0097, 0.0076
1440, 0.0098, 0.0077
1460, 0.0096, 0.0078
1480, 0.0104, 0.0078
1500, 0.0101, 0.0077
1520, 0.0099, 0.0077
1540, 0.0111, 0.0081
1560, 0.0102, 0.0086
1580, 0.0109, 0.0085
1600, 0.0106, 0.0085
1620, 0.0097, 0.0077
1640, 0.0096, 0.0078
1660, 0.0101, 0.0076
1680, 0.0100, 0.0082
1700, 0.0096, 0.0077
1720, 0.0105, 0.0076
1740, 0.0095, 0.0079
1760, 0.0104, 0.0079
1780, 0.0097, 0.0075
1800, 0.0089, 0.0075
1820, 0.0107, 0.0076
1840, 0.0103, 0.0077
1860, 0.0101, 0.0080
1880, 0.0093, 0.0075
1900, 0.0101, 0.0078
1920, 0.0093, 0.0076
1940, 0.0090, 0.0079
1960, 0.0109, 0.0075
1980, 0.0100, 0.0087
2000, 0.0096, 0.0074
