Epoch, train Loss, test loss
1, 1.0824, 1.2854
20, 0.5756, 0.1518
40, 0.1031, 0.0703
60, 0.0876, 0.0676
80, 0.0811, 0.0629
100, 0.0834, 0.0594
120, 0.0735, 0.0563
140, 0.0714, 0.0527
160, 0.0723, 0.0492
180, 0.0689, 0.0453
200, 0.0630, 0.0421
220, 0.0594, 0.0392
240, 0.0574, 0.0366
260, 0.0572, 0.0355
280, 0.0531, 0.0351
300, 0.0571, 0.0348
320, 0.0557, 0.0338
340, 0.0532, 0.0332
360, 0.0514, 0.0336
380, 0.0539, 0.0336
400, 0.0531, 0.0331
420, 0.0489, 0.0330
440, 0.0530, 0.0332
460, 0.0535, 0.0332
480, 0.0532, 0.0326
500, 0.0548, 0.0326
520, 0.0543, 0.0338
