Epoch, train Loss, test loss
1, 0.9154, 1.1282
20, 0.3460, 0.1037
40, 0.0966, 0.0716
60, 0.0807, 0.0612
80, 0.0677, 0.0483
100, 0.0626, 0.0373
120, 0.0566, 0.0333
140, 0.0487, 0.0312
160, 0.0564, 0.0327
180, 0.0527, 0.0315
200, 0.0568, 0.0322
220, 0.0522, 0.0334
240, 0.0508, 0.0316
260, 0.0484, 0.0323
280, 0.0549, 0.0331
300, 0.0528, 0.0321
320, 0.0514, 0.0320
340, 0.0532, 0.0316
360, 0.0483, 0.0308
380, 0.0491, 0.0317
400, 0.0511, 0.0333
420, 0.0533, 0.0326
440, 0.0483, 0.0309
460, 0.0484, 0.0299
480, 0.0526, 0.0328
500, 0.0512, 0.0317
520, 0.0523, 0.0312
540, 0.0529, 0.0342
