Epoch, train Loss, test loss
1, 1.2655, 1.2328
20, 0.3098, 0.0595
40, 0.0522, 0.0384
60, 0.0249, 0.0229
80, 0.0173, 0.0219
100, 0.0143, 0.0176
120, 0.0121, 0.0168
140, 0.0116, 0.0150
160, 0.0122, 0.0151
180, 0.0098, 0.0137
200, 0.0112, 0.0135
220, 0.0112, 0.0119
240, 0.0112, 0.0146
260, 0.0115, 0.0134
280, 0.0112, 0.0099
300, 0.0105, 0.0101
320, 0.0102, 0.0090
340, 0.0093, 0.0097
360, 0.0102, 0.0095
380, 0.0096, 0.0094
400, 0.0117, 0.0093
420, 0.0097, 0.0090
440, 0.0100, 0.0100
460, 0.0103, 0.0088
480, 0.0093, 0.0088
500, 0.0092, 0.0097
520, 0.0098, 0.0087
540, 0.0096, 0.0083
560, 0.0101, 0.0080
580, 0.0098, 0.0086
600, 0.0085, 0.0093
620, 0.0112, 0.0083
640, 0.0112, 0.0085
660, 0.0079, 0.0086
680, 0.0100, 0.0085
700, 0.0090, 0.0079
720, 0.0086, 0.0075
740, 0.0084, 0.0076
760, 0.0085, 0.0073
780, 0.0104, 0.0088
800, 0.0089, 0.0090
820, 0.0112, 0.0079
840, 0.0119, 0.0081
860, 0.0089, 0.0077
880, 0.0090, 0.0084
900, 0.0094, 0.0075
920, 0.0108, 0.0080
940, 0.0097, 0.0086
960, 0.0089, 0.0088
980, 0.0114, 0.0075
1000, 0.0095, 0.0076
1020, 0.0094, 0.0089
1040, 0.0104, 0.0076
1060, 0.0108, 0.0080
1080, 0.0092, 0.0082
1100, 0.0086, 0.0086
1120, 0.0100, 0.0083
1140, 0.0101, 0.0092
1160, 0.0112, 0.0074
1180, 0.0092, 0.0078
1200, 0.0116, 0.0074
1220, 0.0095, 0.0074
1240, 0.0081, 0.0076
1260, 0.0096, 0.0075
1280, 0.0098, 0.0085
1300, 0.0099, 0.0086
1320, 0.0106, 0.0090
1340, 0.0111, 0.0081
1360, 0.0081, 0.0078
1380, 0.0078, 0.0075
1400, 0.0100, 0.0084
1420, 0.0098, 0.0077
1440, 0.0095, 0.0073
1460, 0.0104, 0.0080
1480, 0.0096, 0.0076
1500, 0.0088, 0.0077
1520, 0.0099, 0.0077
1540, 0.0086, 0.0078
1560, 0.0074, 0.0074
1580, 0.0097, 0.0075
1600, 0.0102, 0.0113
1620, 0.0094, 0.0076
1640, 0.0078, 0.0076
1660, 0.0075, 0.0078
1680, 0.0132, 0.0077
1700, 0.0104, 0.0074
1720, 0.0107, 0.0078
1740, 0.0111, 0.0077
1760, 0.0106, 0.0075
1780, 0.0103, 0.0076
1800, 0.0076, 0.0074
1820, 0.0097, 0.0076
1840, 0.0092, 0.0080
1860, 0.0091, 0.0077
1880, 0.0107, 0.0077
1900, 0.0096, 0.0084
1920, 0.0096, 0.0076
1940, 0.0097, 0.0076
1960, 0.0106, 0.0077
1980, 0.0109, 0.0075
2000, 0.0110, 0.0075
