Epoch, train Loss, test loss
1, 1.2013, 1.5117
20, 0.5437, 0.1421
40, 0.1186, 0.0986
60, 0.0935, 0.0757
80, 0.0827, 0.0688
100, 0.0800, 0.0626
120, 0.0736, 0.0567
140, 0.0656, 0.0506
160, 0.0673, 0.0459
180, 0.0630, 0.0423
200, 0.0665, 0.0401
220, 0.0576, 0.0390
240, 0.0544, 0.0363
260, 0.0517, 0.0360
280, 0.0580, 0.0357
300, 0.0566, 0.0353
320, 0.0541, 0.0341
340, 0.0551, 0.0332
360, 0.0500, 0.0324
380, 0.0500, 0.0328
400, 0.0516, 0.0331
420, 0.0535, 0.0360
440, 0.0492, 0.0325
460, 0.0489, 0.0297
480, 0.0533, 0.0327
500, 0.0521, 0.0328
520, 0.0528, 0.0325
540, 0.0531, 0.0329
560, 0.0489, 0.0313
580, 0.0548, 0.0334
