Epoch, train Loss, test loss
1, 0.9639, 0.9900
20, 0.2335, 0.2301
40, 0.0390, 0.1590
60, 0.0173, 0.1477
80, 0.0126, 0.1532
100, 0.0107, 0.1513
120, 0.0110, 0.1362
140, 0.0118, 0.1323
160, 0.0112, 0.0958
180, 0.0106, 0.0888
200, 0.0100, 0.0744
220, 0.0093, 0.0712
240, 0.0104, 0.0470
260, 0.0097, 0.0416
280, 0.0089, 0.0307
300, 0.0090, 0.0225
320, 0.0103, 0.0241
340, 0.0094, 0.0245
360, 0.0091, 0.0137
380, 0.0083, 0.0150
400, 0.0091, 0.0152
420, 0.0106, 0.0167
440, 0.0089, 0.0097
460, 0.0092, 0.0096
480, 0.0084, 0.0091
500, 0.0095, 0.0091
520, 0.0085, 0.0084
540, 0.0089, 0.0087
560, 0.0082, 0.0096
580, 0.0096, 0.0100
600, 0.0091, 0.0096
620, 0.0083, 0.0087
640, 0.0090, 0.0085
660, 0.0085, 0.0084
680, 0.0083, 0.0086
700, 0.0081, 0.0096
720, 0.0087, 0.0082
740, 0.0089, 0.0091
760, 0.0085, 0.0094
780, 0.0074, 0.0085
800, 0.0087, 0.0086
820, 0.0076, 0.0096
840, 0.0096, 0.0087
860, 0.0098, 0.0096
880, 0.0096, 0.0082
900, 0.0080, 0.0084
920, 0.0086, 0.0088
940, 0.0087, 0.0081
960, 0.0084, 0.0087
980, 0.0084, 0.0079
1000, 0.0099, 0.0082
1020, 0.0089, 0.0082
1040, 0.0082, 0.0081
1060, 0.0102, 0.0104
1080, 0.0086, 0.0082
1100, 0.0089, 0.0083
1120, 0.0080, 0.0082
1140, 0.0077, 0.0081
1160, 0.0083, 0.0082
1180, 0.0092, 0.0079
1200, 0.0083, 0.0077
1220, 0.0096, 0.0080
1240, 0.0115, 0.0088
1260, 0.0108, 0.0081
1280, 0.0084, 0.0082
1300, 0.0073, 0.0087
1320, 0.0079, 0.0079
1340, 0.0078, 0.0079
1360, 0.0086, 0.0081
1380, 0.0079, 0.0078
1400, 0.0081, 0.0083
1420, 0.0085, 0.0077
1440, 0.0088, 0.0078
1460, 0.0081, 0.0076
1480, 0.0070, 0.0078
1500, 0.0080, 0.0078
1520, 0.0086, 0.0078
1540, 0.0078, 0.0080
1560, 0.0087, 0.0077
1580, 0.0096, 0.0080
1600, 0.0082, 0.0084
1620, 0.0096, 0.0077
1640, 0.0093, 0.0087
1660, 0.0084, 0.0078
1680, 0.0094, 0.0078
1700, 0.0094, 0.0081
1720, 0.0085, 0.0081
1740, 0.0084, 0.0079
1760, 0.0083, 0.0081
1780, 0.0090, 0.0085
1800, 0.0083, 0.0089
1820, 0.0088, 0.0082
1840, 0.0077, 0.0078
1860, 0.0078, 0.0080
1880, 0.0087, 0.0078
1900, 0.0071, 0.0079
1920, 0.0088, 0.0081
1940, 0.0081, 0.0079
1960, 0.0090, 0.0078
1980, 0.0091, 0.0079
2000, 0.0085, 0.0075
