Epoch, train Loss, test loss
1, 1.3374, 1.6076
20, 0.4466, 0.0883
40, 0.1031, 0.0769
60, 0.0796, 0.0584
80, 0.0658, 0.0452
100, 0.0602, 0.0364
120, 0.0548, 0.0340
140, 0.0472, 0.0315
160, 0.0558, 0.0335
180, 0.0526, 0.0322
200, 0.0569, 0.0331
220, 0.0523, 0.0343
240, 0.0509, 0.0323
260, 0.0486, 0.0328
280, 0.0551, 0.0339
300, 0.0531, 0.0324
320, 0.0515, 0.0330
340, 0.0533, 0.0316
360, 0.0483, 0.0313
380, 0.0491, 0.0322
400, 0.0512, 0.0334
420, 0.0532, 0.0331
440, 0.0486, 0.0307
460, 0.0485, 0.0304
480, 0.0526, 0.0333
500, 0.0513, 0.0317
520, 0.0524, 0.0319
540, 0.0528, 0.0341
