Epoch, train Loss, test loss
1, 1.2013, 1.5058
20, 0.5235, 0.2061
40, 0.1187, 0.0817
60, 0.0909, 0.0741
80, 0.0776, 0.0604
100, 0.0706, 0.0459
120, 0.0602, 0.0348
140, 0.0502, 0.0312
160, 0.0571, 0.0330
180, 0.0528, 0.0310
200, 0.0567, 0.0326
220, 0.0523, 0.0338
240, 0.0509, 0.0317
260, 0.0484, 0.0324
280, 0.0549, 0.0333
300, 0.0527, 0.0320
320, 0.0514, 0.0321
340, 0.0532, 0.0313
360, 0.0483, 0.0309
380, 0.0492, 0.0320
400, 0.0512, 0.0335
420, 0.0534, 0.0325
440, 0.0484, 0.0307
460, 0.0484, 0.0301
480, 0.0526, 0.0330
500, 0.0512, 0.0317
520, 0.0523, 0.0312
540, 0.0529, 0.0343
