Epoch, train Loss, test loss
1, 1.1583, 1.4988
20, 0.4990, 0.2078
40, 0.0952, 0.0994
60, 0.0501, 0.0846
80, 0.0254, 0.0756
100, 0.0153, 0.0634
120, 0.0141, 0.0593
140, 0.0147, 0.0523
160, 0.0123, 0.0436
180, 0.0116, 0.0344
200, 0.0129, 0.0290
220, 0.0115, 0.0275
240, 0.0137, 0.0186
260, 0.0107, 0.0171
280, 0.0114, 0.0150
300, 0.0102, 0.0120
320, 0.0129, 0.0127
340, 0.0113, 0.0106
360, 0.0103, 0.0097
380, 0.0104, 0.0096
400, 0.0136, 0.0104
420, 0.0123, 0.0094
440, 0.0086, 0.0094
460, 0.0099, 0.0093
480, 0.0117, 0.0091
500, 0.0100, 0.0090
520, 0.0104, 0.0091
540, 0.0103, 0.0110
560, 0.0086, 0.0093
580, 0.0111, 0.0085
600, 0.0097, 0.0095
620, 0.0102, 0.0086
640, 0.0106, 0.0087
660, 0.0105, 0.0086
680, 0.0099, 0.0085
700, 0.0114, 0.0082
720, 0.0110, 0.0089
740, 0.0088, 0.0084
760, 0.0094, 0.0081
780, 0.0103, 0.0080
800, 0.0088, 0.0095
820, 0.0120, 0.0081
840, 0.0089, 0.0087
860, 0.0095, 0.0085
880, 0.0097, 0.0077
900, 0.0078, 0.0078
920, 0.0087, 0.0076
940, 0.0096, 0.0079
960, 0.0094, 0.0078
980, 0.0083, 0.0076
1000, 0.0087, 0.0083
1020, 0.0103, 0.0078
1040, 0.0117, 0.0081
1060, 0.0103, 0.0081
1080, 0.0087, 0.0076
1100, 0.0087, 0.0073
1120, 0.0099, 0.0076
1140, 0.0108, 0.0084
1160, 0.0090, 0.0078
1180, 0.0090, 0.0078
1200, 0.0104, 0.0076
1220, 0.0089, 0.0075
1240, 0.0097, 0.0079
1260, 0.0093, 0.0077
1280, 0.0085, 0.0077
1300, 0.0094, 0.0074
1320, 0.0106, 0.0085
1340, 0.0096, 0.0077
1360, 0.0091, 0.0081
1380, 0.0095, 0.0079
1400, 0.0085, 0.0079
1420, 0.0100, 0.0086
1440, 0.0099, 0.0074
1460, 0.0110, 0.0080
1480, 0.0095, 0.0076
1500, 0.0118, 0.0071
1520, 0.0117, 0.0078
1540, 0.0088, 0.0073
1560, 0.0099, 0.0075
1580, 0.0100, 0.0078
1600, 0.0083, 0.0078
1620, 0.0088, 0.0074
1640, 0.0078, 0.0075
1660, 0.0085, 0.0073
1680, 0.0092, 0.0078
1700, 0.0087, 0.0076
1720, 0.0082, 0.0074
1740, 0.0090, 0.0077
1760, 0.0099, 0.0078
1780, 0.0109, 0.0076
1800, 0.0110, 0.0077
1820, 0.0091, 0.0074
1840, 0.0088, 0.0073
1860, 0.0089, 0.0074
1880, 0.0102, 0.0074
1900, 0.0089, 0.0072
1920, 0.0100, 0.0077
1940, 0.0089, 0.0092
1960, 0.0104, 0.0076
1980, 0.0119, 0.0075
2000, 0.0100, 0.0076
