Epoch, train Loss, test loss
1, 0.6551, 0.7181
20, 0.2347, 0.0921
40, 0.0932, 0.0749
60, 0.0791, 0.0582
80, 0.0628, 0.0363
100, 0.0592, 0.0316
120, 0.0524, 0.0320
140, 0.0516, 0.0320
160, 0.0521, 0.0315
180, 0.0506, 0.0307
200, 0.0501, 0.0331
220, 0.0508, 0.0312
240, 0.0505, 0.0314
260, 0.0518, 0.0305
280, 0.0509, 0.0325
300, 0.0530, 0.0317
320, 0.0525, 0.0315
340, 0.0513, 0.0319
360, 0.0502, 0.0313
380, 0.0523, 0.0319
400, 0.0515, 0.0315
420, 0.0486, 0.0314
440, 0.0530, 0.0328
460, 0.0526, 0.0320
480, 0.0521, 0.0312
500, 0.0543, 0.0324
520, 0.0541, 0.0331
540, 0.0522, 0.0318
560, 0.0548, 0.0331
580, 0.0513, 0.0314
600, 0.0506, 0.0306
620, 0.0512, 0.0321
640, 0.0537, 0.0326
660, 0.0486, 0.0304
680, 0.0518, 0.0315
700, 0.0521, 0.0319
720, 0.0530, 0.0329
740, 0.0500, 0.0316
760, 0.0527, 0.0329
780, 0.0500, 0.0311
800, 0.0511, 0.0323
820, 0.0519, 0.0310
840, 0.0524, 0.0328
860, 0.0542, 0.0322
880, 0.0530, 0.0320
900, 0.0532, 0.0329
920, 0.0522, 0.0326
940, 0.0513, 0.0328
960, 0.0523, 0.0310
980, 0.0500, 0.0305
1000, 0.0546, 0.0333
1020, 0.0532, 0.0319
1040, 0.0508, 0.0322
1060, 0.0537, 0.0315
1080, 0.0520, 0.0340
