Epoch, train Loss, test loss
1, 1.2785, 1.6239
20, 0.4630, 0.1093
40, 0.0958, 0.0769
60, 0.0875, 0.0672
80, 0.0742, 0.0606
100, 0.0678, 0.0539
120, 0.0720, 0.0482
140, 0.0632, 0.0438
160, 0.0568, 0.0403
180, 0.0590, 0.0362
200, 0.0553, 0.0341
220, 0.0549, 0.0352
240, 0.0536, 0.0332
260, 0.0467, 0.0306
280, 0.0474, 0.0326
300, 0.0642, 0.0436
320, 0.0507, 0.0326
340, 0.0570, 0.0343
360, 0.0491, 0.0317
380, 0.0589, 0.0370
400, 0.0560, 0.0328
420, 0.0539, 0.0374
440, 0.0530, 0.0361
460, 0.0507, 0.0360
480, 0.0539, 0.0347
500, 0.0552, 0.0388
520, 0.0459, 0.0326
540, 0.0550, 0.0331
560, 0.0564, 0.0353
