Epoch, train Loss, test loss
1, 0.8751, 0.9459
20, 0.2137, 0.0664
40, 0.0659, 0.0392
60, 0.0555, 0.0321
80, 0.0504, 0.0317
100, 0.0515, 0.0319
120, 0.0528, 0.0330
140, 0.0459, 0.0308
160, 0.0556, 0.0316
180, 0.0521, 0.0309
200, 0.0563, 0.0324
220, 0.0526, 0.0364
240, 0.0511, 0.0327
260, 0.0486, 0.0300
280, 0.0555, 0.0369
300, 0.0528, 0.0334
320, 0.0517, 0.0314
340, 0.0535, 0.0300
360, 0.0483, 0.0311
380, 0.0492, 0.0324
400, 0.0514, 0.0325
420, 0.0534, 0.0346
440, 0.0486, 0.0304
460, 0.0487, 0.0286
480, 0.0531, 0.0325
500, 0.0514, 0.0312
520, 0.0525, 0.0343
