Epoch, train Loss, test loss
1, 0.6960, 0.7877
20, 0.2699, 0.1171
40, 0.0989, 0.0821
60, 0.0853, 0.0670
80, 0.0770, 0.0590
100, 0.0749, 0.0522
120, 0.0641, 0.0466
140, 0.0609, 0.0423
160, 0.0611, 0.0394
180, 0.0576, 0.0367
200, 0.0541, 0.0357
220, 0.0531, 0.0349
240, 0.0526, 0.0335
260, 0.0535, 0.0337
280, 0.0514, 0.0341
300, 0.0545, 0.0337
320, 0.0537, 0.0329
340, 0.0519, 0.0328
360, 0.0506, 0.0331
380, 0.0530, 0.0332
400, 0.0523, 0.0327
420, 0.0485, 0.0327
440, 0.0529, 0.0332
460, 0.0531, 0.0329
480, 0.0527, 0.0322
500, 0.0545, 0.0327
520, 0.0542, 0.0342
