Epoch, train Loss, test loss
1, 0.8076, 0.6233
20, 0.1476, 0.0527
40, 0.0582, 0.0302
60, 0.0526, 0.0337
80, 0.0504, 0.0314
100, 0.0540, 0.0321
120, 0.0516, 0.0318
140, 0.0516, 0.0322
160, 0.0520, 0.0318
180, 0.0508, 0.0305
200, 0.0503, 0.0334
220, 0.0507, 0.0307
240, 0.0505, 0.0323
260, 0.0519, 0.0302
280, 0.0510, 0.0323
300, 0.0531, 0.0328
320, 0.0521, 0.0317
340, 0.0494, 0.0387
360, 0.0458, 0.0451
380, 0.0432, 0.0497
400, 0.0371, 0.0354
420, 0.0276, 0.0433
440, 0.0237, 0.0385
460, 0.0194, 0.0352
480, 0.0175, 0.0328
500, 0.0164, 0.0327
520, 0.0139, 0.0297
540, 0.0119, 0.0301
560, 0.0112, 0.0275
580, 0.0109, 0.0280
600, 0.0100, 0.0243
620, 0.0103, 0.0257
640, 0.0100, 0.0261
660, 0.0089, 0.0251
680, 0.0087, 0.0238
700, 0.0084, 0.0242
720, 0.0085, 0.0238
740, 0.0080, 0.0227
760, 0.0077, 0.0236
780, 0.0069, 0.0231
800, 0.0076, 0.0233
820, 0.0075, 0.0228
840, 0.0068, 0.0227
860, 0.0075, 0.0232
880, 0.0072, 0.0221
900, 0.0076, 0.0231
920, 0.0071, 0.0225
940, 0.0067, 0.0226
960, 0.0071, 0.0231
980, 0.0069, 0.0227
1000, 0.0072, 0.0245
1020, 0.0068, 0.0224
1040, 0.0063, 0.0237
1060, 0.0070, 0.0221
1080, 0.0066, 0.0229
1100, 0.0064, 0.0232
1120, 0.0068, 0.0227
1140, 0.0067, 0.0229
1160, 0.0065, 0.0242
1180, 0.0071, 0.0214
1200, 0.0063, 0.0220
1220, 0.0064, 0.0221
1240, 0.0065, 0.0248
1260, 0.0069, 0.0237
1280, 0.0071, 0.0260
1300, 0.0073, 0.0230
1320, 0.0069, 0.0226
1340, 0.0067, 0.0227
1360, 0.0067, 0.0235
1380, 0.0061, 0.0230
1400, 0.0068, 0.0231
1420, 0.0066, 0.0230
1440, 0.0067, 0.0235
1460, 0.0064, 0.0237
1480, 0.0065, 0.0238
1500, 0.0067, 0.0233
1520, 0.0060, 0.0253
1540, 0.0063, 0.0246
1560, 0.0064, 0.0246
1580, 0.0062, 0.0243
1600, 0.0065, 0.0248
1620, 0.0063, 0.0248
1640, 0.0056, 0.0242
1660, 0.0064, 0.0243
1680, 0.0060, 0.0249
1700, 0.0058, 0.0247
1720, 0.0056, 0.0253
1740, 0.0058, 0.0249
1760, 0.0060, 0.0251
1780, 0.0064, 0.0241
1800, 0.0062, 0.0253
1820, 0.0064, 0.0252
1840, 0.0067, 0.0249
1860, 0.0060, 0.0250
1880, 0.0061, 0.0246
1900, 0.0065, 0.0236
1920, 0.0065, 0.0252
1940, 0.0065, 0.0257
1960, 0.0063, 0.0245
1980, 0.0064, 0.0267
2000, 0.0068, 0.0265
