Epoch, train Loss, test loss
1, 0.8782, 0.2636
20, 0.2025, 0.0782
40, 0.0649, 0.0325
60, 0.0539, 0.0317
80, 0.0504, 0.0322
100, 0.0515, 0.0316
120, 0.0528, 0.0332
140, 0.0457, 0.0301
160, 0.0558, 0.0326
180, 0.0518, 0.0306
200, 0.0561, 0.0328
220, 0.0524, 0.0354
240, 0.0508, 0.0313
260, 0.0481, 0.0307
280, 0.0547, 0.0363
300, 0.0515, 0.0328
320, 0.0497, 0.0324
340, 0.0495, 0.0328
360, 0.0417, 0.0344
380, 0.0390, 0.0357
400, 0.0365, 0.0347
420, 0.0322, 0.0334
440, 0.0316, 0.0320
460, 0.0281, 0.0330
480, 0.0270, 0.0314
500, 0.0245, 0.0333
520, 0.0264, 0.0354
