Epoch, train Loss, test loss
1, 1.2310, 1.4158
20, 0.4244, 0.1366
40, 0.0829, 0.0930
60, 0.0698, 0.0925
80, 0.0620, 0.0838
100, 0.0614, 0.0738
120, 0.0530, 0.0648
140, 0.0505, 0.0567
160, 0.0488, 0.0500
180, 0.0449, 0.0457
200, 0.0416, 0.0437
220, 0.0426, 0.0416
240, 0.0413, 0.0412
260, 0.0420, 0.0412
280, 0.0406, 0.0411
300, 0.0434, 0.0433
320, 0.0421, 0.0414
340, 0.0411, 0.0430
360, 0.0392, 0.0432
380, 0.0392, 0.0461
400, 0.0390, 0.0446
420, 0.0367, 0.0424
440, 0.0391, 0.0442
460, 0.0393, 0.0449
480, 0.0387, 0.0498
500, 0.0376, 0.0498
520, 0.0372, 0.0563
