Epoch, train Loss, test loss
1, 0.7482, 0.5371
20, 0.1448, 0.0622
40, 0.0210, 0.0294
60, 0.0139, 0.0260
80, 0.0110, 0.0221
100, 0.0108, 0.0237
120, 0.0098, 0.0229
140, 0.0086, 0.0206
160, 0.0085, 0.0210
180, 0.0098, 0.0214
200, 0.0075, 0.0205
220, 0.0086, 0.0203
240, 0.0078, 0.0215
260, 0.0075, 0.0203
280, 0.0069, 0.0204
300, 0.0072, 0.0208
320, 0.0067, 0.0207
340, 0.0077, 0.0229
360, 0.0076, 0.0206
380, 0.0079, 0.0224
400, 0.0065, 0.0223
420, 0.0060, 0.0192
440, 0.0062, 0.0174
460, 0.0068, 0.0221
480, 0.0070, 0.0194
500, 0.0072, 0.0203
520, 0.0066, 0.0205
540, 0.0060, 0.0179
560, 0.0063, 0.0215
580, 0.0067, 0.0190
600, 0.0062, 0.0199
620, 0.0061, 0.0210
640, 0.0058, 0.0189
660, 0.0060, 0.0209
680, 0.0063, 0.0188
700, 0.0065, 0.0182
720, 0.0065, 0.0174
740, 0.0061, 0.0183
760, 0.0067, 0.0176
780, 0.0070, 0.0177
800, 0.0060, 0.0176
820, 0.0060, 0.0170
840, 0.0061, 0.0204
860, 0.0060, 0.0183
880, 0.0060, 0.0179
900, 0.0060, 0.0183
920, 0.0049, 0.0171
940, 0.0057, 0.0169
960, 0.0055, 0.0181
980, 0.0059, 0.0210
1000, 0.0060, 0.0187
1020, 0.0051, 0.0162
1040, 0.0051, 0.0173
1060, 0.0069, 0.0178
1080, 0.0054, 0.0181
1100, 0.0057, 0.0156
1120, 0.0057, 0.0176
1140, 0.0056, 0.0168
1160, 0.0053, 0.0162
1180, 0.0054, 0.0161
1200, 0.0051, 0.0178
1220, 0.0055, 0.0170
1240, 0.0051, 0.0171
1260, 0.0049, 0.0181
1280, 0.0053, 0.0164
1300, 0.0047, 0.0167
1320, 0.0048, 0.0175
1340, 0.0051, 0.0172
1360, 0.0047, 0.0179
1380, 0.0047, 0.0172
1400, 0.0053, 0.0177
1420, 0.0043, 0.0168
1440, 0.0044, 0.0167
1460, 0.0045, 0.0181
1480, 0.0047, 0.0169
1500, 0.0047, 0.0168
1520, 0.0043, 0.0166
1540, 0.0049, 0.0168
1560, 0.0044, 0.0163
1580, 0.0044, 0.0163
1600, 0.0044, 0.0171
1620, 0.0045, 0.0163
1640, 0.0040, 0.0172
1660, 0.0041, 0.0172
1680, 0.0039, 0.0182
1700, 0.0039, 0.0171
1720, 0.0046, 0.0174
1740, 0.0040, 0.0175
1760, 0.0042, 0.0165
1780, 0.0043, 0.0171
1800, 0.0038, 0.0166
1820, 0.0044, 0.0167
1840, 0.0044, 0.0166
1860, 0.0039, 0.0182
1880, 0.0039, 0.0170
1900, 0.0038, 0.0171
1920, 0.0038, 0.0165
1940, 0.0043, 0.0163
1960, 0.0047, 0.0171
1980, 0.0042, 0.0163
2000, 0.0039, 0.0161
