Epoch, train Loss, test loss
1, 0.9725, 1.7736
20, 0.4525, 1.3238
40, 0.1383, 1.1772
60, 0.0781, 1.1329
80, 0.0577, 1.1328
100, 0.0470, 1.1073
120, 0.0476, 1.0820
140, 0.0415, 1.0901
160, 0.0375, 1.0863
180, 0.0370, 1.0869
200, 0.0377, 1.0820
220, 0.0361, 1.0710
240, 0.0324, 1.0639
260, 0.0308, 1.0611
280, 0.0317, 1.0543
300, 0.0359, 1.0634
320, 0.0322, 1.0630
340, 0.0312, 1.0614
360, 0.0287, 1.0605
380, 0.0344, 1.0536
400, 0.0304, 1.0414
420, 0.0265, 1.0367
440, 0.0252, 1.0260
460, 0.0257, 1.0115
480, 0.0253, 0.9928
500, 0.0238, 1.0116
520, 0.0231, 0.9507
540, 0.0258, 0.9449
560, 0.0257, 0.9530
580, 0.0233, 0.9024
600, 0.0213, 0.9254
620, 0.0173, 0.8957
640, 0.0173, 0.9216
660, 0.0180, 0.8746
680, 0.0162, 0.8887
700, 0.0157, 0.8828
720, 0.0134, 0.8677
740, 0.0136, 0.8669
760, 0.0130, 0.8624
780, 0.0140, 0.8514
800, 0.0134, 0.8439
820, 0.0128, 0.8365
840, 0.0139, 0.8249
860, 0.0120, 0.8201
880, 0.0125, 0.8238
900, 0.0128, 0.8179
920, 0.0114, 0.7861
940, 0.0144, 0.7760
960, 0.0134, 0.7831
980, 0.0123, 0.7614
1000, 0.0115, 0.7833
1020, 0.0118, 0.7763
1040, 0.0143, 0.7768
1060, 0.0117, 0.7615
1080, 0.0106, 0.7584
1100, 0.0102, 0.7487
1120, 0.0091, 0.7409
1140, 0.0120, 0.7500
1160, 0.0105, 0.7388
1180, 0.0099, 0.7341
1200, 0.0099, 0.7225
1220, 0.0118, 0.7301
1240, 0.0112, 0.7046
1260, 0.0096, 0.6997
1280, 0.0108, 0.6988
1300, 0.0106, 0.6849
1320, 0.0114, 0.6850
1340, 0.0104, 0.7095
1360, 0.0094, 0.6691
1380, 0.0094, 0.6369
1400, 0.0098, 0.6598
1420, 0.0093, 0.6734
1440, 0.0107, 0.6452
1460, 0.0093, 0.6305
1480, 0.0108, 0.6380
1500, 0.0088, 0.6264
1520, 0.0109, 0.6130
1540, 0.0108, 0.6023
1560, 0.0115, 0.6063
1580, 0.0109, 0.6045
1600, 0.0112, 0.5740
1620, 0.0098, 0.5586
1640, 0.0103, 0.5614
1660, 0.0074, 0.5566
1680, 0.0107, 0.5329
1700, 0.0098, 0.5308
1720, 0.0104, 0.4982
1740, 0.0115, 0.5295
1760, 0.0129, 0.5123
1780, 0.0125, 0.5023
1800, 0.0085, 0.5005
1820, 0.0096, 0.4783
1840, 0.0099, 0.4946
1860, 0.0104, 0.5004
1880, 0.0102, 0.4951
1900, 0.0130, 0.4844
1920, 0.0112, 0.4678
1940, 0.0125, 0.4454
1960, 0.0131, 0.4521
1980, 0.0123, 0.4605
2000, 0.0108, 0.4362
