Epoch, train Loss, test loss
1, 1.0947, 1.4164
20, 0.4361, 0.0953
40, 0.0798, 0.0823
60, 0.0713, 0.0835
80, 0.0617, 0.0757
100, 0.0550, 0.0687
120, 0.0563, 0.0644
140, 0.0466, 0.0631
160, 0.0406, 0.0651
180, 0.0414, 0.0648
200, 0.0426, 0.0644
220, 0.0434, 0.0593
240, 0.0392, 0.0609
260, 0.0365, 0.0593
280, 0.0383, 0.0578
300, 0.0460, 0.0637
320, 0.0393, 0.0583
340, 0.0410, 0.0627
360, 0.0378, 0.0578
380, 0.0430, 0.0612
400, 0.0389, 0.0597
420, 0.0364, 0.0591
440, 0.0335, 0.0561
460, 0.0298, 0.0558
480, 0.0289, 0.0571
500, 0.0256, 0.0543
520, 0.0221, 0.0589
540, 0.0210, 0.0591
560, 0.0189, 0.0535
580, 0.0162, 0.0519
600, 0.0161, 0.0535
620, 0.0130, 0.0530
640, 0.0134, 0.0512
660, 0.0134, 0.0503
680, 0.0122, 0.0459
700, 0.0108, 0.0482
720, 0.0093, 0.0533
740, 0.0103, 0.0508
760, 0.0103, 0.0510
780, 0.0111, 0.0497
800, 0.0094, 0.0527
820, 0.0107, 0.0507
840, 0.0118, 0.0501
860, 0.0089, 0.0488
880, 0.0104, 0.0496
900, 0.0101, 0.0489
920, 0.0079, 0.0505
940, 0.0101, 0.0498
960, 0.0097, 0.0481
980, 0.0087, 0.0485
1000, 0.0091, 0.0464
1020, 0.0085, 0.0456
1040, 0.0118, 0.0488
1060, 0.0085, 0.0450
1080, 0.0079, 0.0456
1100, 0.0081, 0.0440
1120, 0.0069, 0.0456
1140, 0.0096, 0.0454
1160, 0.0083, 0.0479
1180, 0.0084, 0.0464
1200, 0.0084, 0.0467
1220, 0.0096, 0.0468
1240, 0.0087, 0.0452
1260, 0.0081, 0.0460
1280, 0.0088, 0.0435
1300, 0.0090, 0.0431
1320, 0.0098, 0.0481
1340, 0.0086, 0.0446
1360, 0.0077, 0.0484
1380, 0.0072, 0.0461
1400, 0.0075, 0.0429
1420, 0.0063, 0.0433
1440, 0.0088, 0.0418
1460, 0.0073, 0.0425
1480, 0.0087, 0.0439
1500, 0.0063, 0.0438
1520, 0.0068, 0.0444
1540, 0.0074, 0.0426
1560, 0.0078, 0.0430
1580, 0.0072, 0.0435
1600, 0.0073, 0.0431
1620, 0.0067, 0.0435
1640, 0.0070, 0.0433
1660, 0.0049, 0.0453
1680, 0.0078, 0.0421
1700, 0.0069, 0.0438
1720, 0.0079, 0.0429
1740, 0.0082, 0.0421
1760, 0.0079, 0.0419
1780, 0.0093, 0.0411
1800, 0.0068, 0.0426
1820, 0.0072, 0.0441
1840, 0.0075, 0.0410
1860, 0.0085, 0.0433
1880, 0.0079, 0.0433
1900, 0.0082, 0.0448
1920, 0.0073, 0.0430
1940, 0.0079, 0.0445
1960, 0.0087, 0.0433
1980, 0.0085, 0.0432
2000, 0.0071, 0.0415
