Epoch, train Loss, test loss
1, 1.0715, 0.8515
20, 0.2425, 0.0851
40, 0.0447, 0.0504
60, 0.0231, 0.0345
80, 0.0162, 0.0285
100, 0.0143, 0.0232
120, 0.0123, 0.0202
140, 0.0110, 0.0155
160, 0.0113, 0.0142
180, 0.0116, 0.0122
200, 0.0099, 0.0109
220, 0.0104, 0.0103
240, 0.0094, 0.0093
260, 0.0101, 0.0087
280, 0.0097, 0.0085
300, 0.0099, 0.0085
320, 0.0094, 0.0096
340, 0.0100, 0.0085
360, 0.0097, 0.0084
380, 0.0110, 0.0079
400, 0.0093, 0.0080
420, 0.0088, 0.0082
440, 0.0091, 0.0079
460, 0.0102, 0.0079
480, 0.0096, 0.0080
500, 0.0101, 0.0078
520, 0.0100, 0.0086
540, 0.0094, 0.0082
560, 0.0096, 0.0079
580, 0.0101, 0.0075
600, 0.0091, 0.0073
620, 0.0099, 0.0076
640, 0.0096, 0.0075
660, 0.0091, 0.0075
680, 0.0092, 0.0074
700, 0.0090, 0.0077
720, 0.0097, 0.0081
740, 0.0092, 0.0084
760, 0.0094, 0.0081
780, 0.0109, 0.0073
800, 0.0093, 0.0075
820, 0.0091, 0.0077
840, 0.0098, 0.0074
860, 0.0097, 0.0076
880, 0.0096, 0.0075
900, 0.0096, 0.0072
920, 0.0081, 0.0073
940, 0.0096, 0.0084
960, 0.0093, 0.0072
980, 0.0097, 0.0073
1000, 0.0097, 0.0073
1020, 0.0088, 0.0082
1040, 0.0088, 0.0074
1060, 0.0111, 0.0074
1080, 0.0088, 0.0074
1100, 0.0096, 0.0074
1120, 0.0098, 0.0074
1140, 0.0098, 0.0075
1160, 0.0089, 0.0071
1180, 0.0098, 0.0074
1200, 0.0088, 0.0072
1220, 0.0090, 0.0076
1240, 0.0092, 0.0071
1260, 0.0089, 0.0073
1280, 0.0097, 0.0073
1300, 0.0086, 0.0072
1320, 0.0094, 0.0074
1340, 0.0096, 0.0073
1360, 0.0084, 0.0071
1380, 0.0093, 0.0070
1400, 0.0093, 0.0071
1420, 0.0090, 0.0070
1440, 0.0089, 0.0073
1460, 0.0088, 0.0073
1480, 0.0097, 0.0073
1500, 0.0095, 0.0076
1520, 0.0094, 0.0079
1540, 0.0106, 0.0071
1560, 0.0095, 0.0076
1580, 0.0100, 0.0075
1600, 0.0098, 0.0073
1620, 0.0088, 0.0072
1640, 0.0087, 0.0070
1660, 0.0096, 0.0075
1680, 0.0094, 0.0073
1700, 0.0088, 0.0073
1720, 0.0097, 0.0083
1740, 0.0089, 0.0071
1760, 0.0093, 0.0072
1780, 0.0090, 0.0073
1800, 0.0080, 0.0070
1820, 0.0102, 0.0072
1840, 0.0097, 0.0074
1860, 0.0095, 0.0077
1880, 0.0088, 0.0072
1900, 0.0095, 0.0072
1920, 0.0085, 0.0072
1940, 0.0083, 0.0086
1960, 0.0108, 0.0075
1980, 0.0092, 0.0073
2000, 0.0089, 0.0071
