Epoch, train Loss, test loss
1, 0.6170, 0.7793
20, 0.2528, 0.0991
40, 0.0877, 0.0672
60, 0.0783, 0.0522
80, 0.0612, 0.0370
100, 0.0525, 0.0313
120, 0.0577, 0.0314
140, 0.0533, 0.0314
160, 0.0480, 0.0319
180, 0.0521, 0.0315
200, 0.0515, 0.0322
220, 0.0540, 0.0338
240, 0.0515, 0.0323
260, 0.0449, 0.0294
280, 0.0464, 0.0311
300, 0.0611, 0.0355
320, 0.0499, 0.0319
340, 0.0561, 0.0324
360, 0.0482, 0.0303
380, 0.0577, 0.0334
400, 0.0553, 0.0320
420, 0.0531, 0.0323
440, 0.0517, 0.0356
460, 0.0502, 0.0305
480, 0.0517, 0.0330
500, 0.0527, 0.0337
520, 0.0443, 0.0306
540, 0.0548, 0.0330
560, 0.0553, 0.0344
