Epoch, train Loss, test loss
1, 0.9473, 0.9955
20, 0.2497, 0.0956
40, 0.0702, 0.0616
60, 0.0497, 0.0540
80, 0.0420, 0.0564
100, 0.0434, 0.0550
120, 0.0414, 0.0507
140, 0.0408, 0.0513
160, 0.0395, 0.0530
180, 0.0381, 0.0524
200, 0.0350, 0.0528
220, 0.0340, 0.0533
240, 0.0274, 0.0546
260, 0.0245, 0.0539
280, 0.0192, 0.0501
300, 0.0173, 0.0475
320, 0.0142, 0.0474
340, 0.0123, 0.0446
360, 0.0102, 0.0419
380, 0.0095, 0.0418
400, 0.0095, 0.0397
420, 0.0085, 0.0402
440, 0.0099, 0.0402
460, 0.0092, 0.0404
480, 0.0099, 0.0409
500, 0.0095, 0.0382
520, 0.0091, 0.0397
