Epoch, train Loss, test loss
1, 0.5787, 0.7303
20, 0.2361, 0.1143
40, 0.0940, 0.0843
60, 0.0882, 0.0721
80, 0.0760, 0.0646
100, 0.0694, 0.0572
120, 0.0723, 0.0502
140, 0.0634, 0.0446
160, 0.0562, 0.0404
180, 0.0588, 0.0380
200, 0.0561, 0.0367
220, 0.0550, 0.0358
240, 0.0543, 0.0353
260, 0.0474, 0.0331
280, 0.0475, 0.0328
300, 0.0624, 0.0358
320, 0.0499, 0.0336
340, 0.0569, 0.0338
360, 0.0491, 0.0328
380, 0.0586, 0.0339
400, 0.0562, 0.0338
420, 0.0532, 0.0334
440, 0.0516, 0.0352
460, 0.0501, 0.0321
480, 0.0518, 0.0337
500, 0.0527, 0.0344
520, 0.0448, 0.0324
