Epoch, train Loss, test loss
1, 0.8384, 0.3337
20, 0.1538, 0.0460
40, 0.0567, 0.0387
60, 0.0572, 0.0381
80, 0.0553, 0.0335
100, 0.0513, 0.0324
120, 0.0565, 0.0322
140, 0.0533, 0.0387
160, 0.0502, 0.0329
180, 0.0531, 0.0330
200, 0.0524, 0.0337
220, 0.0544, 0.0343
240, 0.0531, 0.0362
260, 0.0470, 0.0341
280, 0.0474, 0.0307
300, 0.0624, 0.0395
320, 0.0532, 0.0378
340, 0.0581, 0.0337
360, 0.0484, 0.0311
380, 0.0590, 0.0348
400, 0.0559, 0.0334
420, 0.0530, 0.0409
440, 0.0529, 0.0331
460, 0.0506, 0.0398
480, 0.0543, 0.0352
500, 0.0538, 0.0327
520, 0.0448, 0.0333
540, 0.0555, 0.0389
