Epoch, train Loss, test loss
1, 1.1464, 1.5055
20, 0.5167, 0.2099
40, 0.1138, 0.0812
60, 0.0913, 0.0721
80, 0.0758, 0.0594
100, 0.0656, 0.0454
120, 0.0664, 0.0348
140, 0.0572, 0.0324
160, 0.0503, 0.0319
180, 0.0531, 0.0316
200, 0.0518, 0.0322
220, 0.0538, 0.0338
240, 0.0515, 0.0325
260, 0.0449, 0.0294
280, 0.0464, 0.0312
300, 0.0609, 0.0358
320, 0.0501, 0.0319
340, 0.0560, 0.0327
360, 0.0482, 0.0304
380, 0.0577, 0.0337
400, 0.0553, 0.0323
420, 0.0531, 0.0324
440, 0.0517, 0.0358
460, 0.0502, 0.0306
480, 0.0518, 0.0331
500, 0.0526, 0.0337
520, 0.0443, 0.0305
540, 0.0548, 0.0328
560, 0.0553, 0.0350
