Epoch, train Loss, test loss
1, 0.8776, 0.8002
20, 0.1941, 0.0666
40, 0.0637, 0.0453
60, 0.0490, 0.0407
80, 0.0435, 0.0445
100, 0.0448, 0.0443
120, 0.0419, 0.0409
140, 0.0418, 0.0415
160, 0.0407, 0.0421
180, 0.0403, 0.0430
200, 0.0389, 0.0429
220, 0.0404, 0.0397
240, 0.0395, 0.0443
260, 0.0397, 0.0433
280, 0.0383, 0.0417
300, 0.0415, 0.0474
320, 0.0406, 0.0442
340, 0.0392, 0.0506
360, 0.0366, 0.0531
380, 0.0356, 0.0499
400, 0.0338, 0.0396
420, 0.0290, 0.0409
440, 0.0285, 0.0349
460, 0.0220, 0.0432
480, 0.0216, 0.0322
500, 0.0192, 0.0395
520, 0.0192, 0.0388
