Epoch, train Loss, test loss
1, 1.1014, 1.4283
20, 0.4437, 0.1482
40, 0.0846, 0.0586
60, 0.0725, 0.0546
80, 0.0640, 0.0483
100, 0.0589, 0.0433
120, 0.0639, 0.0392
140, 0.0570, 0.0359
160, 0.0509, 0.0339
180, 0.0543, 0.0329
200, 0.0525, 0.0328
220, 0.0535, 0.0332
240, 0.0519, 0.0332
260, 0.0455, 0.0309
280, 0.0462, 0.0309
300, 0.0611, 0.0346
320, 0.0496, 0.0327
340, 0.0562, 0.0326
360, 0.0484, 0.0314
380, 0.0577, 0.0331
400, 0.0554, 0.0329
420, 0.0529, 0.0324
440, 0.0515, 0.0345
460, 0.0499, 0.0313
480, 0.0518, 0.0328
500, 0.0526, 0.0338
520, 0.0445, 0.0317
